file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on metro_station,h8d5 transfer on metro_station,h12d5 transfer on metro_station,h24d5 transfer on metro_station,h48d5 transfer on metro_station
SNRdb0_p335_193_283,1.0580500364303589,1.1907401084899902,1.266453742980957,1.241998314857483,1.3377598524093628,1.4897263050079346,1.2028491497039795,1.2743276357650757,1.268319606781006,1.4092234373092651,1.4705854654312134
SNRdb5_p249_018_283,1.1395999193191528,1.302692174911499,1.3923484086990356,1.526486873626709,1.6084251403808594,1.5427212715148926,1.409568190574646,1.475375771522522,1.5405763387680054,1.6480233669281006,1.7232708930969238
SNRdb10_p299_094_283,1.1511516571044922,1.7253458499908447,1.886157751083374,1.941681742668152,2.4669528007507324,2.4021365642547607,1.998758316040039,2.1728222370147705,2.386882066726685,2.0471925735473637,2.1863551139831543
SNRdb20_p299_302_283,2.3248157501220703,2.95949935913086,3.058950662612915,3.182412385940552,3.0212891101837163,3.3191781044006348,2.948883533477783,2.919492244720459,3.4691591262817383,3.1832916736602783,3.255978345870972
SNRdb0_p281_313_30,1.1334335803985596,1.2273026704788208,1.217469334602356,1.2374546527862549,1.4027022123336792,1.3713170289993286,1.245299220085144,1.3327895402908323,1.3582481145858765,1.3915809392929075,1.3913567066192627
SNRdb5_p339_320_30,1.13395094871521,1.6757137775421145,2.0131878852844243,1.7668943405151367,1.9852681159973145,2.088836908340454,1.8021528720855715,1.8977468013763428,2.1099283695220947,2.0274333953857417,2.1462595462799072
SNRdb10_p281_161_30,1.2564058303833008,1.3556684255599976,1.455618977546692,1.3314459323883057,1.595313310623169,1.784190058708191,1.673454761505127,1.5063616037368774,1.8144633769989011,1.8450827598571775,1.6876370906829834
SNRdb20_p335_071_30,2.182757616043091,2.2307474613189697,2.283747434616089,2.5949931144714355,2.3994500637054443,2.253535747528076,1.8954619169235232,2.2987096309661865,2.4633901119232178,2.6246449947357178,2.178332567214966
SNRdb0_p335_050_305,1.0868475437164309,1.3259227275848389,1.4294549226760864,1.4324889183044434,1.4008883237838743,1.6356910467147827,1.275064468383789,1.4200783967971802,1.3839839696884155,1.5579392910003662,1.691840648651123
SNRdb5_p298_366_305,1.304564356803894,1.6239047050476074,1.8220643997192385,1.6748220920562744,1.9531660079956052,1.9835865497589111,1.5946683883666992,1.7671349048614502,1.9443998336791992,2.1024487018585205,1.925774097442627
SNRdb10_p251_115_305,1.1622378826141355,1.2651838064193726,1.574570894241333,1.4467428922653198,1.6689751148223877,1.5209836959838867,1.2729313373565674,1.4952013492584229,1.4186041355133057,1.4856934547424316,1.5951637029647827
SNRdb20_p335_351_305,2.08118748664856,2.5135035514831543,2.4561843872070312,2.566209316253662,2.694030523300171,2.558793067932129,2.4644017219543457,2.427841186523437,2.6081185340881348,2.6418476104736333,2.6169474124908447
SNRdb0_p298_179_314,1.0718234777450562,1.332916498184204,1.451180934906006,1.3941271305084229,1.7596698999404907,1.66517972946167,1.372692346572876,1.584317922592163,1.5016824007034302,1.768138766288757,1.6382365226745603
SNRdb5_p249_208_314,1.2939740419387815,1.624060869216919,1.5548721551895142,1.57305109500885,1.921968460083008,1.855893611907959,1.6880230903625488,1.6937153339385986,1.6449449062347412,1.9383121728897093,1.8607444763183596
SNRdb10_p339_389_314,1.5473530292510986,2.3493964672088623,2.4577643871307373,2.4663376808166504,2.6067681312561035,2.6848607063293457,2.414989948272705,2.5495193004608154,2.64789080619812,2.639258861541748,2.75710129737854
SNRdb20_p298_042_314,2.770923376083374,3.167924165725708,3.0185580253601074,2.944258689880371,3.260007619857788,3.1466557979583736,3.1340303421020512,3.1154203414916988,3.0614266395568848,3.3585901260375977,3.2390248775482178
SNRdb0_p306_256_331,1.0499416589736938,1.1497255563735962,1.2367851734161377,1.203483819961548,1.2623661756515503,1.2745227813720703,1.14555823802948,1.222967505455017,1.2871602773666382,1.3282252550125122,1.2965065240859983
SNRdb5_p251_285_331,1.0755695104599001,1.2704777717590332,1.3433997631072998,1.295478582382202,1.4864418506622314,1.6969658136367798,1.2535293102264404,1.3047305345535278,1.4934879541397097,1.376262664794922,1.589081048965454
SNRdb10_p281_368_331,1.1874178647994995,1.2540624141693115,1.4578739404678345,1.5206239223480225,1.7129411697387695,1.9059033393859863,1.3221287727355957,1.468053102493286,1.5924853086471558,1.9207079410552976,1.77497136592865
SNRdb20_p281_418_331,2.2123279571533203,2.159604549407959,2.0381834506988525,1.86849045753479,2.4597852230072017,2.431601047515869,2.3403513431549072,2.260782241821289,2.628312110900879,2.505202531814575,2.551625967025757
SNRdb0_p251_178_335,1.0572125911712646,1.1533215045928955,1.1759685277938845,1.225215196609497,1.1923432350158691,1.2456790208816528,1.1706985235214231,1.1780513525009155,1.2020213603973389,1.2849258184432983,1.2536189556121826
SNRdb5_p251_339_335,1.1093289852142334,1.2248997688293457,1.220921277999878,1.2727596759796145,1.2809983491897583,1.343014359474182,1.2647348642349243,1.2865532636642456,1.420698881149292,1.5168809890747068,1.3084914684295654
SNRdb10_p306_162_335,1.3275415897369385,1.6789402961730957,2.238456010818481,2.0804998874664307,2.3762891292572017,2.066991806030273,1.937002182006836,2.1439321041107178,2.312610626220703,2.5240497589111333,2.0667588710784908
SNRdb20_p299_038_335,2.0500073432922363,2.9037854671478267,2.5699706077575684,2.906656503677368,2.906161069869995,3.20906925201416,3.209246158599853,2.8274455070495605,3.307578563690185,3.1275141239166264,2.945522785186768
SNRdb0_p299_319_386,1.0817558765411377,1.219919204711914,1.4269031286239624,1.4332284927368164,1.3684837818145752,1.6018986701965332,1.2937475442886353,1.3161046504974363,1.3499720096588137,1.3556528091430664,1.489163160324097
SNRdb5_p299_074_386,1.1338542699813845,1.6135562658309937,1.7518510818481443,1.5087391138076782,1.626792073249817,1.9789118766784668,1.5625479221343994,1.70843505859375,1.7588729858398438,1.7650747299194336,1.73297119140625
SNRdb10_p303_172_386,1.204565405845642,1.5484745502471924,1.6080851554870603,1.5941872596740725,2.0308101177215576,1.918334364891052,1.5466833114624023,1.7499098777770996,1.7091466188430786,1.997421741485596,1.9502466917037964
SNRdb20_p249_005_386,2.118327140808105,2.2927393913269043,2.5220072269439697,2.586442232131958,2.4509060382843018,2.5993578433990483,2.525649070739746,2.680160999298096,2.738022327423096,2.916475534439087,2.688805103302002
SNRdb0_p281_211_414,1.0901386737823486,1.1621372699737549,1.1219644546508791,1.141978740692139,1.1797338724136353,1.2882022857666016,1.1580814123153689,1.2310221195220947,1.2220176458358765,1.2117565870285034,1.263445496559143
SNRdb5_p249_255_414,1.2848442792892456,1.455689787864685,1.591871976852417,1.4779499769210815,1.6974992752075195,1.7393971681594849,1.3367010354995728,1.5998575687408447,1.50646710395813,1.5580543279647827,1.4962036609649658
SNRdb10_p298_236_414,1.184753179550171,1.4532504081726074,1.4677025079727173,1.494950532913208,1.6636478900909424,1.72104811668396,1.3825430870056152,1.5479488372802734,1.6205999851226809,1.6440789699554443,1.7012975215911863
SNRdb20_p298_236_414,1.5868570804595947,1.8657745122909544,1.9321695566177368,1.988559007644653,2.1799638271331787,2.0236637592315674,1.6966812610626218,1.8693130016326904,1.9923968315124512,1.973308086395264,1.9966974258422847
SNRdb0_p299_243_436,1.0871663093566897,1.259981632232666,1.3208043575286863,1.2583838701248171,1.425753116607666,1.6225285530090332,1.2362291812896729,1.3278294801712036,1.385266900062561,1.3578989505767822,1.387813925743103
SNRdb5_p335_182_436,1.0638350248336792,1.229175686836243,1.2941516637802124,1.21632981300354,1.3301262855529783,1.5154767036437988,1.225510835647583,1.358554124832153,1.43170964717865,1.4495621919631958,1.3777809143066406
SNRdb10_p299_402_436,1.2004903554916382,1.8114149570465088,1.8962023258209229,1.9095678329467771,1.6696679592132568,2.0930330753326416,1.7015733718872068,1.7993524074554443,2.00213885307312,2.040202379226685,1.9466195106506348
SNRdb20_p335_113_436,2.052306652069092,2.293990135192871,2.315869808197021,2.46030330657959,2.470712900161743,2.067066192626953,2.4222097396850586,2.4253647327423096,2.5995445251464844,2.159941434860229,2.5274503231048584
SNRdb0_p339_135_456,1.112143874168396,1.3081883192062378,1.726672649383545,1.3621082305908203,1.758135437965393,1.4750713109970093,1.6340845823287964,1.8134948015213013,1.4430406093597412,1.9428026676177976,1.4992413520812988
SNRdb5_p303_170_456,1.2293777465820312,1.8785638809204104,2.211897611618042,2.1286520957946777,2.3201324939727783,2.1884772777557373,1.946758270263672,2.2392404079437256,2.397704124450684,2.2634258270263667,2.3308427333831787
SNRdb10_p335_131_456,1.3510308265686035,2.6523067951202397,2.8691928386688232,2.6721699237823486,2.8615491390228267,2.7380990982055664,2.836401462554932,2.9591498374938965,2.971332550048828,3.003405332565308,2.879911184310913
SNRdb20_p246_151_456,2.38897967338562,2.4068315029144287,2.866993904113769,2.88476037979126,3.0691754817962646,3.165247201919556,2.6435043811798096,3.089900016784668,3.012482166290283,3.143136739730835,3.243320941925049
SNRdb0_p251_230_482,1.0447871685028076,1.1105680465698242,1.137335181236267,1.145308256149292,1.1043376922607422,1.1256130933761597,1.089817762374878,1.1528007984161377,1.1601462364196775,1.1415778398513794,1.1681296825408936
SNRdb5_p306_222_482,1.113877773284912,1.7189285755157468,2.1895246505737305,1.9665420055389404,2.2685954570770264,2.0832793712615967,1.8145657777786253,2.0785267353057857,2.2293646335601807,2.2807304859161377,2.1611223220825195
SNRdb10_p306_038_482,1.7772486209869385,1.9700543880462649,2.5569448471069336,2.393352031707764,2.59268856048584,2.723918914794922,2.4654581546783447,2.5327670574188232,2.685932159423828,2.7855384349823,2.6943073272705083
SNRdb20_p246_060_482,1.7057422399520874,2.043486833572388,1.883019208908081,2.3598127365112305,2.198182821273804,2.5000901222229004,1.979034185409546,2.0059852600097656,2.371462106704712,2.4630050659179688,2.5704240798950195
SNRdb0_p360_103_491,1.30378520488739,1.2913172245025637,1.2835961580276491,1.4183025360107422,1.2635836601257324,1.302809238433838,1.5119417905807495,1.3710981607437134,1.4736651182174685,1.6307404041290283,1.5804327726364136
SNRdb5_p360_138_491,1.685966730117798,1.9546771049499512,1.8918929100036619,2.027384757995605,1.903752684593201,2.1437313556671143,2.0974063873291016,2.126136064529419,2.237182378768921,2.441441774368286,2.438941240310669
SNRdb10_p303_162_491,1.314525842666626,1.622861623764038,1.862588882446289,1.7506440877914429,2.410319805145264,1.8866127729415891,1.6895029544830322,1.6881067752838137,2.0226025581359863,2.800971508026123,1.601398229598999
SNRdb20_p335_199_491,2.056414127349853,2.68900465965271,3.067112684249878,2.821030139923096,2.7124781608581543,3.1413094997406006,3.009413719177246,2.935884952545166,2.8834168910980225,3.1337995529174805,3.353013038635254
SNRdb0_p306_116_496,1.0540184974670408,1.1427853107452393,1.2515442371368408,1.1900951862335205,1.2227102518081665,1.2924985885620115,1.156484842300415,1.2061563730239868,1.212131142616272,1.3330326080322266,1.270378351211548
SNRdb5_p343_228_496,1.123542308807373,1.4020566940307615,1.4278931617736816,1.4064408540725708,1.5130112171173096,1.7455259561538696,1.3353145122528076,1.4798356294631958,1.5777320861816406,1.5355819463729858,1.7580103874206543
SNRdb10_p246_318_496,1.1955091953277588,1.356481909751892,1.497903823852539,1.4335651397705078,1.5500028133392334,1.59078049659729,1.438646674156189,1.7123488187789917,1.7468831539154053,1.9229809045791624,1.8301284313201904
SNRdb20_p339_005_496,1.9704140424728396,2.1584129333496094,2.2139692306518555,2.3573570251464844,2.6767923831939697,2.696330070495605,2.5076730251312256,2.277454137802124,2.714123249053955,2.794653415679932,2.766479730606079
SNRdb0_p360_206_50,1.137228012084961,1.1660654544830322,1.2813968658447266,1.2410995960235596,1.4243561029434204,1.5410305261611938,1.2892842292785645,1.4418226480484009,1.5190553665161133,1.470639944076538,1.458327054977417
SNRdb5_p249_173_50,1.174675464630127,1.4829454421997068,1.683884859085083,1.659975528717041,1.69305419921875,1.6530542373657229,1.7808184623718262,1.6809663772583008,1.9797847270965576,1.8779640197753904,1.70082688331604
SNRdb10_p281_130_50,1.3516175746917725,1.7944107055664062,1.5745139122009275,1.884003758430481,2.0774831771850586,2.3927855491638184,1.829613447189331,2.109536647796631,2.188030958175659,2.362292528152466,2.3917555809021
SNRdb20_p360_136_50,2.2158541679382324,2.547062397003174,2.260145902633667,2.572566270828247,2.3872787952423096,2.563596248626709,2.379045009613037,2.5101592540740967,2.735005140304565,2.612191200256348,2.616583824157715
SNRdb0_p360_024_518,1.0836870670318604,1.196637511253357,1.1825740337371826,1.169743537902832,1.2179036140441897,1.2315644025802612,1.1620020866394043,1.2424346208572388,1.286962866783142,1.2662720680236816,1.2224974632263184
SNRdb5_p281_208_518,1.270292043685913,1.399524211883545,1.2698074579238892,1.2328506708145142,1.587799310684204,1.5614770650863647,1.4331918954849243,1.4768174886703491,1.5092036724090576,1.5875883102416992,1.6012060642242432
SNRdb10_p246_352_518,1.363003492355347,1.8955749273300169,1.8676522970199585,2.0283195972442627,2.1629421710968018,2.1522417068481445,1.9582558870315552,2.1999599933624268,2.298592329025269,2.475586175918579,2.308679819107056
SNRdb20_p249_217_518,1.957125663757324,2.2739241123199463,2.1790575981140137,2.0832056999206543,1.8558272123336792,2.407834768295288,2.46783447265625,2.254605531692505,2.3088388442993164,2.4591071605682373,2.3473846912384038
SNRdb0_p246_338_519,1.0810157060623171,1.151503086090088,1.1417380571365356,1.1368502378463743,1.1857857704162598,1.2931627035140991,1.230736494064331,1.2356016635894775,1.349398136138916,1.32303786277771,1.406679630279541
SNRdb5_p306_251_519,1.1093902587890625,1.4282015562057495,1.4895933866500854,1.4042630195617676,1.7290600538253784,1.565772533416748,1.3468972444534302,1.6070561408996582,1.519753336906433,1.841857433319092,1.6484124660491943
SNRdb10_p298_227_519,1.7489309310913086,2.515375852584839,2.6719000339508057,2.505968809127808,2.6819839477539062,2.701970100402832,2.582453966140747,2.6937885284423833,2.966773509979248,2.9453470706939697,2.701900720596313
SNRdb20_p343_182_519,1.6011759042739868,2.730840921401977,2.5625295639038086,1.8459810018539429,1.828165054321289,1.89313006401062,1.7995940446853638,2.749767541885376,3.038766622543335,3.1474123001098637,3.1979520320892334
SNRdb0_p303_206_52,1.0525636672973633,1.1541012525558472,1.2487475872039795,1.1819320917129517,1.2681738138198853,1.282199144363403,1.1645547151565552,1.1959898471832275,1.193328619003296,1.1969226598739624,1.2157189846038818
SNRdb5_p303_091_52,1.1064858436584473,1.4386593103408811,1.5112946033477783,1.4643439054489136,1.4567369222640991,1.6057136058807373,1.3374050855636597,1.4653995037078855,1.528101682662964,1.7091084718704224,1.6142888069152832
SNRdb10_p343_052_52,1.2233728170394895,1.8923547267913816,2.128680229187012,2.0810933113098145,2.217237949371338,2.2273664474487305,1.938496708869934,2.1221437454223637,2.0803663730621342,2.530125617980957,2.414613008499145
SNRdb20_p306_124_52,1.918038845062256,2.1865782737731934,2.3377397060394287,2.3997173309326167,2.115996599197388,2.239375352859497,2.373077154159546,2.3939194679260254,2.621711015701294,2.5166523456573486,2.6688425540924072
SNRdb0_p335_115_552,1.1185929775238037,1.3334500789642334,1.4871522188186646,1.3809707164764404,1.3996537923812866,1.6283814907073977,1.5016746520996094,1.488218069076538,1.6780617237091064,1.6356756687164309,1.6141111850738523
SNRdb5_p303_007_552,1.0589122772216797,1.2135019302368164,1.4323017597198486,1.2783809900283811,1.4814157485961914,1.3895615339279177,1.237354755401611,1.3936998844146729,1.3319436311721802,1.5622048377990725,1.3669939041137695
SNRdb10_p251_050_552,1.3385074138641355,1.4720351696014404,1.4035794734954834,1.4128855466842651,1.4162442684173584,1.4448955059051514,1.7583861351013184,1.4737582206726074,2.0198569297790527,2.1125192642211914,1.8932036161422732
SNRdb20_p343_341_552,2.1919384002685547,2.568795680999756,2.6805620193481445,2.6452651023864746,2.5417168140411377,2.791869163513184,2.6704108715057373,2.6475090980529785,2.748534202575684,3.169790983200073,2.85060715675354
SNRdb0_p281_432_60,1.1084303855895996,1.1318528652191162,1.2086067199707031,1.2142767906188965,1.2314492464065552,1.272175908088684,1.18739914894104,1.2048420906066897,1.2620189189910889,1.2677912712097168,1.1913535594940186
SNRdb5_p298_084_60,1.281989812850952,1.7609891891479492,1.8155517578125,1.7816452980041504,1.921849489212036,2.0128426551818848,1.9199788570404053,1.954610824584961,2.080545425415039,2.309292316436768,1.981188416481018
SNRdb10_p306_185_60,1.218384027481079,1.7848812341690063,2.073209285736084,1.91652512550354,1.969735145568848,2.0363321304321294,1.6816399097442627,2.0004987716674805,1.7472729682922363,2.1307406425476074,1.869696855545044
SNRdb20_p251_166_60,2.2802822589874268,2.22295880317688,2.4050841331481934,2.347146511077881,2.3351986408233643,2.4183120727539062,2.0834701061248784,2.4245493412017822,2.2053723335266118,2.3555338382720947,2.5943918228149414
SNRdb0_p306_115_606,1.037262797355652,1.1683361530303955,1.3320506811141968,1.2130415439605713,1.225194215774536,1.392184853553772,1.1653237342834473,1.232580065727234,1.238003849983215,1.4014675617218018,1.4303643703460691
SNRdb5_p281_129_606,1.1783714294433594,1.393767476081848,1.3659255504608154,1.5408791303634644,1.605440616607666,1.5478013753890991,1.4116365909576416,1.4786957502365112,1.6286437511444092,1.3440320491790771,1.6190673112869265
SNRdb10_p246_098_606,1.2711116075515747,1.524626612663269,1.744534969329834,1.5611286163330078,1.7324333190917969,1.7804155349731443,1.5803663730621338,1.8122262954711916,1.8772947788238523,1.8592808246612549,1.8606429100036619
SNRdb20_p298_047_606,2.1064274311065674,2.0616223812103267,2.0958590507507324,2.329801082611084,2.39849853515625,2.4159047603607178,2.1538422107696533,2.0287942886352544,2.1363208293914795,2.418935537338257,2.317194700241089
SNRdb0_p339_098_623,1.1060351133346558,1.3278212547302246,1.5430448055267334,1.521159291267395,1.3578128814697266,1.9731104373931885,1.3716564178466797,1.5241177082061768,1.8880739212036133,1.9130697250366209,1.8700451850891116
SNRdb5_p335_393_623,1.1426526308059692,1.4267359972000122,1.5273704528808594,1.4399442672729492,1.5886679887771606,1.5893964767456057,1.3936240673065186,1.5744657516479492,1.516836404800415,1.7513806819915771,1.7247965335845947
SNRdb10_p249_133_623,1.2478952407836914,1.63760244846344,1.8378500938415527,1.918654203414917,2.1005690097808842,2.0174636840820312,1.8936913013458248,1.8014209270477295,2.1527140140533447,2.367401361465454,2.048471450805664
SNRdb20_p306_055_623,2.255638837814331,2.741652488708496,2.9654436111450195,2.933385133743286,3.0373339653015137,2.9894585609436035,2.896068334579468,3.0131802558898926,3.09517240524292,3.04797101020813,3.1925508975982666
SNRdb0_p360_206_632,1.1383695602416992,1.3253952264785769,1.6228091716766355,1.4713759422302246,1.6466890573501587,1.8462080955505369,1.5001671314239502,1.7481015920639038,1.6992125511169434,1.7811042070388794,1.6108036041259766
SNRdb5_p246_338_632,1.343714714050293,1.5302567481994631,1.7398538589477541,1.836867928504944,1.940908432006836,1.9291492700576784,1.6226295232772827,2.0412468910217285,1.8842935562133791,2.265906810760498,2.208789348602295
SNRdb10_p360_141_632,1.9269161224365237,2.4480998516082764,2.2321572303771973,2.2513859272003174,2.485892534255981,2.2373526096343994,2.386337757110596,2.360050201416016,2.224022626876831,2.343794345855713,2.305239677429199
SNRdb20_p298_331_632,2.484894275665283,3.0660779476165767,2.598238945007324,2.9293549060821533,3.3065056800842285,3.4812986850738525,3.314881563186645,3.1230542659759517,3.1355645656585693,3.244053363800049,3.4560372829437256
SNRdb0_p298_042_637,1.1845369338989258,1.6062240600585938,1.8525543212890625,1.7377417087554932,1.9657516479492188,2.03745698928833,1.643280029296875,1.9545997381210327,2.1686415672302246,2.168543100357056,2.051987886428833
SNRdb5_p298_007_637,1.141701340675354,1.294257402420044,1.6804475784301758,1.426822066307068,1.4869053363800049,1.684170484542847,1.4933630228042605,1.6258249282836914,1.4999547004699707,1.7464501857757568,1.702104568481445
SNRdb10_p343_042_637,1.17336905002594,1.3175541162490845,1.3656741380691528,1.4093822240829468,1.4554479122161863,1.446377515792847,1.5162711143493652,1.553009271621704,1.574103832244873,1.386695384979248,1.4347655773162842
SNRdb20_p246_095_637,2.030584812164306,2.304002046585083,2.235592126846313,2.4858498573303223,2.5234336853027344,2.558504819869995,2.1313741207122803,2.3377902507781982,2.5728821754455566,3.026860475540161,2.8934547901153564
SNRdb0_p281_151_646,1.1631940603256226,1.3489995002746582,1.314714431762695,1.3181722164154053,1.2962433099746704,1.283259034156799,1.325562596321106,1.315654158592224,1.350198745727539,1.4285871982574463,1.4301592111587524
SNRdb5_p249_217_646,1.4008374214172363,1.7891972064971924,1.685446858406067,1.7972675561904907,1.906481504440308,1.8025811910629272,1.6488332748413086,1.7864480018615725,1.7266931533813477,1.9736511707305908,1.878176212310791
SNRdb10_p251_007_646,1.2497490644454956,1.5478947162628174,1.7370445728302002,1.6928088665008545,1.831454515457153,1.769978404045105,1.5005936622619631,1.736220121383667,1.8123388290405276,1.9513790607452397,2.021575450897217
SNRdb20_p335_115_646,3.3733243942260738,3.433464527130127,3.2524213790893555,3.248819589614868,3.2615668773651123,3.5870401859283447,3.499436378479004,2.8181447982788086,3.573107481002808,3.2971773147583012,3.2385571002960205
SNRdb0_p306_358_65,1.1381937265396118,1.524108648300171,2.291210412979126,2.0713243484497066,2.4072949886322017,2.3462371826171875,1.6586685180664062,2.405588150024414,2.2803936004638667,2.320363998413086,2.010620594024658
SNRdb5_p298_130_65,1.6030696630477903,2.0928630828857417,2.1065502166748047,2.307899713516236,2.39748764038086,2.10766339302063,1.923123359680176,2.1062977313995357,2.4688467979431152,2.6753370761871342,2.4849181175231934
SNRdb10_p299_302_65,1.3475077152252195,2.1355202198028564,2.3271472454071045,2.737959384918213,2.3140795230865483,2.6748852729797363,2.561724901199341,1.8102545738220213,2.985654354095459,2.786435842514038,2.756513357162476
SNRdb20_p360_236_65,2.806928396224976,3.0595085620880127,2.416035413742065,3.1082794666290283,3.12598729133606,3.025696277618408,2.524145126342773,3.0516955852508545,3.0195443630218506,2.9612390995025635,3.0784621238708496
SNRdb0_p306_024_67,1.0628788471221924,1.2128597497940063,1.2304152250289917,1.2125656604766846,1.2661696672439575,1.3795409202575684,1.1753231287002563,1.2356510162353516,1.1851727962493896,1.3100939989089966,1.3544119596481323
SNRdb5_p249_340_67,1.1976001262664795,1.3423445224761963,1.4447433948516846,1.5511507987976074,1.5618693828582764,1.654045343399048,1.4688626527786257,1.4874837398529053,1.6453790664672852,1.6831405162811282,1.7308655977249146
SNRdb10_p339_347_67,1.398352861404419,2.8926846981048584,2.90176773071289,2.8429179191589355,2.9146802425384517,2.8906164169311523,2.928551197052002,2.9467289447784424,3.0108799934387207,3.0035521984100337,3.0143156051635738
SNRdb20_p299_063_67,2.9558925628662114,3.1123125553131104,2.9938957691192627,3.244344472885132,3.009232997894287,3.1347773075103764,3.300554037094116,2.84207820892334,3.32149076461792,3.0165402889251713,3.2914204597473145
SNRdb0_p339_392_684,1.1238267421722412,1.3755496740341189,1.8385057449340818,1.5026445388793943,1.826098084449768,2.016689777374268,1.4287525415420532,1.8014991283416748,1.8967995643615725,2.04175877571106,1.9682892560958865
SNRdb5_p360_084_684,1.388384222984314,1.4705750942230225,1.5141466856002808,1.5636038780212402,1.825049638748169,1.8311455249786377,1.5648462772369385,1.70845627784729,1.5773203372955322,1.8322739601135252,1.7989412546157837
SNRdb10_p299_065_684,1.4361473321914673,2.333937644958496,2.61229944229126,2.001208066940308,2.372654438018799,2.752004146575928,2.2664124965667725,2.5563111305236816,2.514380693435669,2.6257998943328857,2.654224157333374
SNRdb20_p298_233_684,2.448703527450561,2.6595821380615234,2.2054922580718994,2.7716729640960693,2.874440670013428,2.6089425086975098,2.548901081085205,2.5558807849884038,2.9227163791656494,2.7966880798339844,2.95845365524292
SNRdb0_p339_034_696,1.0715324878692627,1.2228844165802002,1.3550302982330322,1.3500103950500488,1.359141826629639,1.316441297531128,1.25796377658844,1.29154634475708,1.3854165077209473,1.4078516960144043,1.3314166069030762
SNRdb5_p306_208_696,1.118981122970581,1.4684278964996338,1.6236305236816406,1.4249229431152344,1.5745210647583008,1.7328006029129028,1.4552901983261108,1.4949815273284912,1.6566160917282104,1.729743242263794,1.6476433277130127
SNRdb10_p281_182_696,1.538155436515808,1.789071798324585,2.0395731925964355,2.1204640865325928,2.1333823204040527,2.065603017807007,1.8679628372192385,2.106566429138184,2.258469343185425,2.102936267852783,1.8901363611221316
SNRdb20_p298_343_696,2.350803852081299,2.8597986698150635,2.901737689971924,2.941777467727661,2.9636547565460205,3.0583221912384038,2.9163081645965576,2.9335956573486333,3.1701605319976807,2.610835075378418,3.0327534675598145
SNRdb0_p251_019_712,1.0476518869400024,1.1082760095596311,1.1269822120666504,1.1285499334335327,1.1472762823104858,1.163316249847412,1.1054768562316897,1.1408745050430298,1.1410748958587646,1.2167096138000488,1.2220107316970823
SNRdb5_p335_143_712,1.120429515838623,1.5055636167526243,1.6440436840057373,1.541968822479248,1.8005385398864746,1.7839083671569824,1.4574851989746094,1.6855778694152832,1.5893239974975586,1.7802023887634275,1.9021916389465328
SNRdb10_p303_172_712,1.3420734405517578,1.7664008140563965,1.876475811004639,1.8015475273132324,2.318314552307129,1.939734697341919,1.5840439796447754,1.991199254989624,2.031628370285034,2.261087656021118,2.1553730964660645
SNRdb20_p299_300_712,1.9910136461257932,2.2542614936828613,2.5058178901672363,2.7799229621887207,2.486079454421997,2.448892116546631,2.1909496784210205,2.3718621730804443,2.569439649581909,2.4729528427124023,2.5000030994415283
SNRdb0_p246_217_726,1.3620175123214722,2.0385696887969966,1.7738614082336426,2.096160888671875,2.061156988143921,2.3103246688842773,1.91233491897583,1.8087012767791748,2.280403614044189,2.224773645401001,2.480794668197632
SNRdb5_p303_091_726,1.4682929515838623,2.154106616973877,2.200263500213623,2.0907907485961914,2.5207273960113525,2.626682043075561,2.3127477169036865,2.5774474143981934,2.2933952808380127,2.546552419662476,2.5161073207855225
SNRdb10_p249_326_726,2.4959790706634517,2.6029493808746342,2.5287086963653564,2.4374165534973145,2.7926862239837646,2.475510358810425,2.3237667083740234,2.4595508575439453,2.4201345443725586,2.8907699584960938,2.6116297245025635
SNRdb20_p303_259_726,2.9731199741363525,3.0588908195495605,3.0384414196014404,2.802961826324463,2.9291372299194336,2.8243100643157963,3.1856005191802983,3.2047924995422363,2.8516619205474854,2.960678815841675,3.0565259456634517
SNRdb0_p343_209_729,1.0579732656478882,1.239244818687439,1.2886748313903809,1.3299932479858398,1.2344242334365845,1.2691302299499512,1.1847436428070068,1.253600001335144,1.2859317064285278,1.255595564842224,1.2140188217163086
SNRdb5_p306_269_729,1.0786385536193848,1.381994605064392,1.550143837928772,1.5746543407440186,1.5657343864440918,1.6746611595153809,1.2812782526016235,1.51758074760437,1.933504343032837,1.831735134124756,1.6302714347839355
SNRdb10_p281_349_729,1.3484914302825928,1.5768672227859497,1.6546194553375244,1.6670808792114258,1.7412467002868652,1.9540866613388064,1.6164573431015017,1.8510408401489256,1.838342785835266,2.200000524520874,2.0934493541717534
SNRdb20_p299_094_729,2.1914398670196533,2.698312997817993,2.774544239044189,2.685708284378052,2.671412229537964,2.6924681663513184,2.7176592350006104,2.798314332962036,2.778078317642212,2.6889736652374268,2.7390515804290767
SNRdb0_p335_373_74,1.1007932424545288,1.268899917602539,1.3463664054870603,1.3903155326843262,1.33860182762146,1.4549176692962646,1.3006248474121094,1.4106076955795288,1.357487678527832,1.5412156581878662,1.604196548461914
SNRdb5_p299_179_74,1.187091827392578,1.4300134181976318,1.8463914394378664,1.7287354469299316,2.02002215385437,2.0948643684387207,1.7929184436798096,1.8654633760452268,2.1127979755401607,1.7469308376312256,2.0111515522003174
