file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on car,h8d5 transfer on car,h12d5 transfer on car,h24d5 transfer on car,h48d5 transfer on car
SNRdb20_p335_351_463,2.9543042182922363,3.5048720836639404,3.5818986892700195,3.4564542770385738,3.3877875804901123,3.470719814300537,3.71955156326294,3.6803629398345943,3.4797523021698,3.6374917030334473,3.595494508743286
SNRdb0_p298_179_474,1.296717882156372,1.8988327980041504,2.1529889106750493,1.7386741638183594,1.990852952003479,1.944612741470337,1.7702164649963381,1.9121105670928955,1.9800281524658203,2.0576009750366206,2.0592799186706543
SNRdb5_p249_208_474,1.84368896484375,2.350158452987671,2.372650384902954,2.5622789859771733,2.622165441513061,2.648806095123291,2.416651725769043,2.5657098293304443,2.4022974967956543,2.564709424972534,2.4775211811065674
SNRdb10_p339_389_474,1.6990710496902466,2.6900360584259038,2.788761854171753,2.910102367401123,2.998854398727417,2.9507939815521236,3.3001391887664795,3.2540183067321777,3.0857210159301762,3.3838703632354736,3.318122386932373
SNRdb20_p298_042_474,2.922905683517456,3.0187947750091557,3.14957046508789,2.8623838424682617,3.1387779712677,3.1359937191009517,3.1617350578308105,3.19520902633667,2.9170939922332764,3.1217076778411865,3.1013109683990483
SNRdb0_p306_256_487,1.1363440752029421,1.357024312019348,1.4683564901351929,1.4523693323135376,1.5783433914184568,1.7042536735534668,1.2745423316955566,1.4770236015319824,1.3672568798065186,1.4212691783905032,1.5734989643096924
SNRdb5_p251_285_487,1.2719612121582031,1.6168508529663086,1.6594078540802002,1.8423005342483518,1.893964767456055,2.063798189163208,1.7245867252349854,1.83573055267334,1.886047124862671,1.8914833068847656,1.9819869995117188
SNRdb10_p281_368_487,1.5815755128860474,2.0583243370056152,2.140500545501709,2.067239999771118,2.2795982360839844,2.428950548171997,2.0755481719970703,2.3331167697906494,2.1005523204803467,2.4568018913269043,2.2795512676239014
SNRdb20_p281_418_487,2.8762898445129395,3.057247400283813,2.3748319149017334,2.612863063812256,2.739459276199341,2.6331987380981445,2.589661121368408,2.855545997619629,2.8665270805358887,2.8047716617584233,2.672293901443481
SNRdb0_p251_178_499,1.3227488994598389,1.9623985290527344,2.1271398067474365,2.3743000030517583,2.466156482696533,2.5936272144317627,2.588637351989746,2.560853242874145,2.648841381072998,2.805541753768921,2.9551358222961426
SNRdb5_p251_339_499,1.9238839149475095,1.947359800338745,2.087833404541016,2.638737678527832,2.535141944885254,2.660695791244507,2.298239231109619,2.4107065200805664,1.8582088947296145,2.246966361999512,2.069180965423584
SNRdb10_p306_162_499,1.4733619689941406,2.8304622173309326,3.1117968559265137,2.8366298675537114,3.455430507659912,3.2521276473999023,3.2905561923980717,3.606258630752564,3.5485646724700928,3.7341115474700928,3.7162446975708012
SNRdb20_p299_038_499,3.5444445610046387,3.8917632102966313,3.669419050216675,3.6021358966827397,3.729323148727417,3.674880266189575,4.1422085762023935,4.03643274307251,3.636239051818848,3.8552734851837163,3.80556583404541
SNRdb0_p299_319_513,1.4952435493469238,2.5001485347747803,2.464205026626587,2.610201120376587,2.316936492919922,3.001574993133545,3.0244531631469727,3.2775180339813232,2.6532201766967773,3.4257690906524663,3.574854612350464
SNRdb5_p299_074_513,1.8172526359558103,3.3448963165283203,3.2427945137023926,3.4062647819519043,3.4711151123046875,3.6322274208068848,3.7486448287963863,4.017697811126709,3.7492859363555913,3.941285610198975,4.080350875854491
SNRdb10_p303_172_513,2.2550954818725586,3.19091796875,3.3764421939849854,3.204373598098755,3.390183210372925,3.520470380783081,3.813435316085816,3.837214231491089,3.750216007232666,3.952892303466797,3.924150943756104
SNRdb20_p249_005_513,3.640336513519287,3.5271117687225337,3.4021227359771733,3.5302114486694336,3.4797179698944087,3.6763820648193364,3.988726139068604,4.083459377288818,3.793703556060791,4.016213893890382,3.7921302318573
SNRdb0_p281_211_516,1.1062817573547363,1.3031734228134155,1.2511675357818604,1.3616206645965576,1.37403666973114,1.815864443778992,1.477388858795166,1.5763981342315674,1.3621059656143188,1.49713397026062,1.8056011199951167
SNRdb5_p249_255_516,1.327242732048035,1.6813008785247805,1.9794043302536009,2.07856559753418,2.120656967163086,1.8165208101272583,1.577730655670166,1.7371509075164795,1.6128801107406616,1.7124711275100708,1.8616141080856323
SNRdb10_p298_236_516,1.602022409439087,2.1093282699584956,2.189176321029663,2.277904272079468,2.5266873836517334,2.705042839050293,2.358565330505371,2.653316736221313,2.4016616344451904,2.665001392364502,2.168146133422852
SNRdb20_p298_236_516,3.076990127563477,3.086130380630493,3.291858673095703,3.2667722702026367,3.5071864128112797,3.23297119140625,3.3023152351379395,3.6155076026916495,3.379612445831299,3.4851768016815186,2.8032267093658447
SNRdb0_p299_243_522,1.2339321374893188,1.2950282096862793,1.5643768310546875,1.4589889049530032,1.9575300216674805,2.222264528274536,1.4853922128677368,1.4519157409667969,1.2732206583023071,1.8573819398880005,1.8860557079315183
SNRdb5_p335_182_522,1.2563095092773438,1.6489189863204956,1.8220231533050537,1.9464678764343264,2.0643770694732666,1.7666321992874146,1.5771182775497437,2.0273685455322266,1.96461033821106,1.5688323974609375,1.6385152339935305
SNRdb10_p299_402_522,1.5716158151626587,2.499302387237549,2.618695974349976,2.3696932792663574,2.793699026107788,2.8726284503936768,2.292996406555176,2.5776617527008057,2.33548903465271,2.749136209487915,2.949789762496948
SNRdb20_p335_113_522,1.7400290966033936,3.2052557468414307,2.350900173187256,3.1791715621948238,2.522329807281494,2.445735454559326,3.2546346187591557,3.507063388824463,3.2584924697875977,2.279790163040161,3.3568909168243413
SNRdb0_p339_135_536,1.4922436475753784,1.6171938180923462,2.402441024780273,1.5541698932647705,1.694464921951294,2.8156747817993164,2.9671895503997803,3.250309705734253,3.1223666667938232,3.2721524238586426,3.3468892574310303
SNRdb5_p303_170_536,1.5759918689727783,2.6931023597717285,3.0660605430603027,3.1370334625244136,3.3309566974639893,3.26305627822876,3.61806321144104,3.65905499458313,3.5279507637023926,3.5422005653381348,3.211864471435547
SNRdb10_p335_131_536,2.0409078598022456,3.143535614013672,3.3443698883056636,3.2891242504119877,3.691860437393189,3.748605489730835,3.9592490196228023,3.824617147445679,3.7320020198822017,3.845836639404297,3.883114099502564
SNRdb20_p246_151_536,3.349825620651245,3.3118131160736084,3.293599843978882,3.4240343570709233,3.5777983665466313,3.713348388671875,3.994154691696167,4.025312900543213,3.910926818847656,4.091903209686278,3.9414684772491455
SNRdb0_p251_230_538,1.106889009475708,1.291344165802002,1.4477814435958862,1.383255124092102,1.4573848247528076,1.6902235746383667,1.4462709426879885,1.6083316802978516,1.5559921264648438,1.5572164058685305,1.7090251445770264
SNRdb5_p306_222_538,1.1982730627059937,1.2702395915985107,1.3256185054779053,1.4027706384658811,1.3637754917144775,1.3484820127487185,1.3816639184951782,1.4469088315963743,1.6879971027374268,1.4441061019897459,1.6471660137176514
SNRdb10_p306_038_538,1.267067313194275,1.9323647022247317,2.2190043926239014,2.336674213409424,2.3890364170074463,2.645746946334839,2.3652663230896,2.503192663192749,2.530440330505371,2.814851999282837,2.80694842338562
SNRdb20_p246_060_538,2.1202242374420166,2.90449333190918,2.314247131347656,2.7784574031829834,2.3373594284057617,3.3501265048980717,3.221747398376465,3.1903564929962163,3.0955114364624023,3.297576904296875,3.55033278465271
SNRdb0_p360_103_544,1.2358183860778809,1.5644495487213137,1.8914769887924197,1.8457722663879397,1.868471384048462,2.045571804046631,2.1520645618438716,2.4373798370361333,1.9688140153884888,2.2053704261779785,2.134024143218994
SNRdb5_p360_138_544,1.7771575450897217,2.59540057182312,2.8516945838928223,2.3012919425964355,3.0147507190704346,2.9483323097229004,2.6174607276916504,2.6668591499328613,2.721882104873657,2.576662540435791,2.6460468769073486
SNRdb10_p303_162_544,1.5783036947250366,2.862192392349243,2.151845693588257,1.7184274196624756,2.2471823692321777,2.2185425758361816,3.2605376243591313,2.1137144565582275,2.3184616565704346,2.4122815132141118,2.311161994934082
SNRdb20_p335_199_544,1.9038264751434328,3.106928825378418,3.008929252624512,2.953096628189087,3.495771169662476,3.2876317501068115,3.7530500888824463,3.8413820266723633,3.47585678100586,3.8363265991210938,3.709872007369995
SNRdb0_p306_116_557,1.2556111812591553,1.6312758922576904,1.7958776950836182,1.7644420862197876,1.8862513303756716,2.101172685623169,2.066831350326538,2.1671497821807857,1.9499220848083496,2.1405789852142334,1.95101261138916
SNRdb5_p343_228_557,1.5665600299835205,2.1569955348968506,2.273745536804199,2.479911088943481,2.330901622772217,3.0360100269317627,2.75758695602417,2.64643669128418,2.5475282669067383,2.950693368911743,3.0672683715820312
SNRdb10_p246_318_557,1.701857328414917,2.4839982986450195,2.9930956363677983,2.726404428482056,3.1029205322265625,2.9100649356842037,3.120128631591797,3.1107280254364014,3.1724324226379395,3.3218917846679688,3.228442668914795
SNRdb20_p339_005_557,2.2118022441864014,3.234769105911255,2.774181604385376,3.4064960479736333,3.5539867877960205,3.6866989135742183,3.717379093170166,3.881927490234375,3.718011140823364,3.8566298484802246,3.9385471343994136
SNRdb0_p360_206_560,1.3345842361450195,2.1648526191711426,2.054510593414306,2.38934063911438,2.4579994678497314,2.2273173332214355,2.469473123550415,2.671180248260498,2.7403733730316158,2.9498209953308105,2.1847848892211914
SNRdb5_p249_173_560,2.3043010234832764,3.029932975769043,3.06796669960022,3.026780128479004,3.276252269744873,2.9477660655975337,3.583913326263428,3.6442289352416988,3.1892125606536865,3.325664520263672,3.298128604888916
SNRdb10_p281_130_560,2.364131212234497,2.9887263774871826,3.1949403285980225,3.274582862854004,3.373152494430542,3.2072346210479736,3.687387228012085,3.696322679519653,3.465383291244507,3.7133638858795166,3.6884994506835938
SNRdb20_p360_136_560,3.6209235191345215,3.266929149627685,2.9865753650665283,3.1957073211669917,3.517740488052368,3.4034903049468994,3.854450464248657,3.8284525871276855,3.7504863739013667,3.702601194381714,3.069826602935791
SNRdb0_p360_024_575,1.8013858795166016,2.2249715328216557,2.196798086166382,2.5881824493408203,2.44893479347229,2.5263187885284424,3.0380055904388428,3.068077564239502,2.656820058822632,3.168888568878174,3.0165698528289795
SNRdb5_p281_208_575,2.7286393642425537,2.499466180801392,2.41164231300354,2.6456143856048584,2.5335066318511963,2.454611301422119,3.026251792907715,2.997311353683472,3.099799156188965,2.8664624691009517,2.789989948272705
SNRdb10_p246_352_575,2.88488245010376,3.3429956436157227,3.3216359615325928,3.240469694137573,3.445835590362549,3.5364885330200195,3.701339721679688,3.8034064769744873,3.7351865768432617,3.9602887630462646,3.7095029354095463
SNRdb20_p249_217_575,4.2532129287719735,3.2777101993560787,3.646510124206543,3.4358036518096924,3.7253491878509517,3.6070926189422607,3.9024541378021236,4.00445032119751,3.7796363830566406,3.9388022422790527,3.676293849945069
SNRdb0_p246_338_590,1.1999820470809937,1.5144531726837158,1.5715830326080322,1.4880380630493164,1.6243387460708618,1.7501261234283447,1.4929791688919067,1.47989022731781,1.5739374160766602,1.5400917530059814,1.67058002948761
SNRdb5_p306_251_590,1.4804917573928833,1.747336506843567,1.8805975914001465,1.7259948253631592,1.9105963706970213,1.9943807125091555,1.6869964599609375,1.7822000980377195,1.9114718437194824,1.8234058618545528,2.035004138946533
SNRdb10_p298_227_590,2.455408334732056,3.165330648422241,2.2997305393218994,2.7413878440856934,3.334125518798828,3.4801464080810547,2.394518613815308,2.664061546325684,2.42864990234375,2.623891592025757,3.1769838333129883
SNRdb20_p343_182_590,1.77774977684021,1.823333501815796,3.065394163131714,1.939380764961243,1.9127616882324217,2.0709164142608643,2.9421100616455083,2.0739707946777344,1.879424333572388,2.0142033100128174,2.0209429264068604
SNRdb0_p303_206_639,1.3061529397964478,1.9519569873809812,2.2514071464538574,2.172811985015869,2.494206428527832,2.602769136428833,2.224433183670044,2.565572500228882,2.2454042434692383,2.521768093109131,2.7776131629943848
SNRdb5_p303_091_639,1.5492205619812012,2.420850276947021,2.6160571575164795,2.5725817680358887,2.561379909515381,2.8483455181121826,2.56414794921875,2.962246417999268,2.633211374282837,2.959790706634521,3.1656384468078613
SNRdb10_p343_052_639,1.639881610870361,2.4314091205596924,2.554964780807495,2.8658287525177,2.8769652843475337,3.2874660491943364,3.459559202194214,3.632884979248047,3.476670265197754,3.630796194076538,3.56052041053772
SNRdb20_p306_124_639,2.7063357830047607,3.3307418823242188,3.379263162612915,3.2087104320526123,3.327522754669189,3.505805492401123,3.784092426300049,3.830868244171143,3.600682020187378,3.787852764129639,3.5669493675231934
SNRdb0_p335_115_658,1.2600409984588623,2.1948137283325195,2.2362537384033203,2.2810330390930176,2.452873945236206,2.7090275287628174,2.1471307277679443,2.189849376678467,1.917041778564453,2.4261739253997803,2.5596137046813965
SNRdb5_p303_007_658,1.2579030990600586,1.576387882232666,2.056185007095337,1.903074026107788,2.0795223712921143,2.0033807754516597,1.973388433456421,2.0306656360626216,1.8079445362091064,1.9668768644332888,2.0646259784698486
SNRdb10_p251_050_658,1.8224623203277588,2.5859405994415283,2.5938596725463867,2.628750324249268,2.797598123550415,2.7619752883911133,2.3425588607788086,2.551480531692505,2.3823609352111816,2.478172779083252,2.5876166820526123
SNRdb20_p343_341_658,2.5204598903656006,3.2283942699432373,3.1016271114349365,3.2643227577209477,3.356462001800537,3.7308099269866943,3.561113119125366,3.616419076919556,3.613826036453247,3.720461368560791,3.973076343536377
SNRdb0_p281_432_666,1.1389777660369873,1.628582239151001,1.548088312149048,1.6718153953552246,1.701913595199585,1.8069090843200684,1.8406839370727541,1.7413907051086426,1.7660095691680908,2.0391254425048833,1.89346182346344
SNRdb5_p298_084_666,1.691295146942139,2.735349178314209,3.1136646270751958,2.8331291675567627,2.803027629852295,3.111613273620605,3.033568382263184,3.254690408706665,3.2417962551116943,3.0557687282562256,3.000953197479248
SNRdb10_p306_185_666,1.5239485502243042,2.1182222366333012,2.410283327102661,2.743452787399292,2.5945541858673096,2.7359812259674072,3.123249053955078,2.8163928985595703,2.8281567096710205,3.128029584884644,2.344053030014038
SNRdb20_p251_166_666,3.32412338256836,2.6499183177948,3.1442205905914307,3.427196502685547,3.010305643081665,3.454764604568481,3.4894661903381348,3.5130643844604488,3.2914252281188965,3.466914176940918,3.3274214267730717
SNRdb0_p306_115_687,1.2556791305541992,1.98225212097168,2.5016193389892583,2.1247079372406006,2.667616367340088,2.534010648727417,2.6113970279693604,2.776679039001465,2.727046012878418,2.7812275886535645,2.826554298400879
SNRdb5_p281_129_687,1.232648253440857,2.759926080703736,2.799555540084839,2.942762613296509,2.8151454925537114,2.9201109409332275,3.028167247772217,2.879371166229248,3.0327048301696777,2.949062824249268,2.9780592918396
SNRdb10_p246_098_687,2.0787918567657466,2.8663198947906494,2.8833556175231934,2.9223194122314453,3.421549081802368,3.035189151763916,3.094089269638061,3.1803514957427983,3.3052582740783687,3.4362506866455083,3.438238859176636
SNRdb20_p298_047_687,3.312962055206299,3.19917893409729,3.2402527332305913,3.246989250183105,3.0113418102264404,3.0563910007476807,3.6272492408752437,3.783970594406128,3.672393798828125,3.739427089691162,3.279836893081665
SNRdb0_p339_098_695,1.42944073677063,1.705646276473999,1.7017793655395508,1.971052885055542,1.7706913948059082,2.8699302673339844,2.366096973419189,3.178312063217163,3.171693563461304,3.434165000915528,3.26499605178833
SNRdb5_p335_393_695,1.6410601139068604,2.210011959075928,2.562962532043457,2.4570834636688232,2.8083481788635254,2.9117918014526367,2.6211423873901367,3.62145471572876,2.542398452758789,3.4632472991943364,3.4717741012573238
SNRdb10_p249_133_695,1.9743237495422363,3.063779592514038,3.089550018310547,3.2625658512115483,3.3922960758209233,3.1137149333953857,3.6675019264221187,3.713507890701294,3.495397090911865,3.608275175094605,3.4310426712036133
SNRdb20_p306_055_695,3.4269649982452397,3.479984998703003,3.7095348834991455,3.625958681106568,3.5984673500061035,3.743977308273315,4.037996768951416,3.998280763626098,4.007951259613037,3.978295803070069,3.87083911895752
SNRdb0_p360_206_715,1.1813958883285522,1.5363712310791016,1.8025407791137693,1.3974303007125854,1.817903757095337,2.0887007713317867,1.7433016300201416,1.7852091789245603,1.5140495300292969,1.7365454435348509,2.04904580116272
SNRdb5_p246_338_715,1.3413711786270142,1.6475267410278318,1.8497066497802732,1.7737659215927124,2.097064971923828,1.884337306022644,2.2012042999267583,2.289944887161255,2.478052854537964,2.4921374320983887,2.500519037246704
SNRdb10_p360_141_715,1.8497014045715328,2.303632497787476,2.6054017543792725,2.3002126216888428,2.5438127517700195,2.244694709777832,2.7737362384796143,2.357746362686157,2.640064477920532,3.03060245513916,2.8813579082489014
SNRdb20_p298_331_715,2.5055532455444336,3.3177385330200195,3.2221491336822514,3.054295301437378,3.4574978351593018,3.42156720161438,3.597605466842652,3.6162497997283936,3.2973172664642334,3.7527163028717037,3.773271322250366
SNRdb0_p298_042_722,1.1863694190979004,1.5901541709899902,1.6129608154296875,1.8225597143173216,1.924654483795166,2.0855066776275635,1.6842536926269531,1.7422652244567869,1.6735448837280271,1.885140299797058,1.8801839351654053
SNRdb5_p298_007_722,1.392031192779541,2.0686488151550293,1.8424012660980225,1.9765435457229612,1.991118669509888,2.233794450759888,2.0948023796081543,2.3232226371765137,2.153894424438477,2.193924188613892,2.503514289855957
SNRdb10_p343_042_722,1.3814090490341189,1.5465430021286009,1.593687653541565,1.5704339742660522,1.586202621459961,1.6160547733306885,1.584247350692749,1.744518756866455,1.592430591583252,1.724579095840454,1.6747498512268066
SNRdb20_p246_095_722,2.469399690628052,2.847951650619507,3.1089766025543213,2.9559872150421143,3.5303168296813965,3.3102564811706543,3.3009335994720463,3.319808959960937,3.270759105682373,3.429083824157715,3.4662446975708012
SNRdb0_p281_151_736,1.5842580795288086,2.267583131790161,2.2161085605621342,1.9906747341156008,2.319672107696533,2.573652982711792,2.620934247970581,2.605912446975708,2.470122098922729,2.8551623821258545,2.8460156917572017
SNRdb5_p249_217_736,1.4163761138916016,1.8417832851409912,2.239323616027832,2.4640321731567383,2.6417877674102783,2.8831090927124023,2.7024879455566406,2.8922009468078613,2.759070873260498,3.0666229724884038,2.8380146026611333
SNRdb10_p251_007_736,2.0450007915496826,3.131974220275879,3.19563364982605,3.084174156188965,3.400323867797852,3.4185271263122563,3.473607063293457,3.488433837890625,3.464876413345337,3.541093349456787,3.594008207321167
SNRdb20_p335_115_736,3.1363773345947266,3.4685652256011963,3.7583391666412354,3.4443838596343994,3.6869933605194087,3.7834439277648926,4.115943431854248,3.936680793762207,3.6983873844146733,3.8830389976501465,3.922327756881714
SNRdb0_p306_358_75,1.2741847038269043,1.832855224609375,2.0380535125732417,2.0222294330596924,2.4043984413146973,2.4524900913238525,2.688051700592041,2.955589771270752,2.673783302307129,2.70864486694336,2.614318609237671
SNRdb5_p298_130_75,1.7564518451690674,2.7139568328857417,2.923560619354248,3.034520387649536,3.325876951217652,3.1303594112396236,3.222450494766236,3.218305349349976,3.197223901748657,3.2499184608459477,3.3191635608673096
SNRdb10_p299_302_75,1.9984476566314695,3.03940486907959,3.165052890777588,3.502375364303589,3.6739346981048575,3.4974191188812256,3.783048868179321,3.850385427474976,3.617385864257813,3.6849172115325928,3.852055311203003
SNRdb20_p360_236_75,3.000931024551392,3.183659076690674,2.715869426727295,3.2158665657043457,3.0911169052124023,3.1899213790893555,3.722111225128174,3.662651538848877,3.4043560028076167,3.6215877532958975,3.374880313873291
SNRdb0_p306_024_757,1.2368552684783936,1.9560773372650144,2.5851399898529053,2.324265956878662,2.340041160583496,2.8328855037689213,2.8500330448150635,3.090927600860596,2.823206901550293,3.0571584701538086,3.09196400642395
SNRdb5_p249_340_757,1.7187950611114502,2.6393108367919917,2.813464403152466,2.9605212211608887,3.1227943897247314,3.00342321395874,3.2027099132537837,3.394078493118286,2.9771671295166016,2.9908440113067627,3.218806505203247
SNRdb10_p339_347_757,2.0637052059173584,3.134894847869873,3.4304962158203125,3.500964641571045,3.4970853328704834,3.7683281898498535,2.6035656929016118,4.0569095611572275,3.876680850982666,4.0983009338378915,3.8191516399383545
SNRdb20_p299_063_757,2.4711694717407227,3.5415031909942627,3.4649584293365483,3.547818660736084,3.8262212276458736,3.547574281692505,4.13362979888916,3.98612904548645,3.7515835762023926,4.088589668273927,3.5650835037231445
SNRdb0_p339_392_76,1.3102948665618896,1.8847345113754272,1.8400979042053225,1.8733788728713991,2.0098221302032466,2.146643877029419,1.7398455142974854,1.9119765758514404,1.7785371541976929,1.8210610151290891,2.144930362701416
SNRdb5_p360_084_76,1.5855226516723633,2.0204801559448238,2.000617265701294,2.27341365814209,1.74589204788208,2.4491517543792725,2.2810397148132324,2.4281930923461914,2.243770837783813,2.207194805145264,2.312895536422729
SNRdb10_p299_065_76,1.9260115623474119,2.2711684703826904,2.815703630447388,2.9813137054443364,2.7487351894378658,3.240055084228516,3.1706998348236084,3.1016733646392822,3.081413745880127,2.95758318901062,3.3207030296325684
SNRdb20_p298_233_76,3.1995661258697514,3.007347822189331,2.7360825538635254,3.2416372299194336,3.174983024597168,3.4283576011657715,3.388108253479004,3.5098295211791988,3.361790418624878,3.4858095645904537,3.201633930206299
SNRdb0_p339_034_767,1.902780652046204,2.522120714187622,2.930830717086792,3.0293164253234863,3.080226182937622,3.2042007446289062,3.447413444519043,3.4837017059326167,3.1655547618865967,3.487027406692505,2.4667987823486333
SNRdb5_p306_208_767,2.6366901397705083,2.8640253543853764,3.0967342853546143,3.0944538116455083,3.0629987716674805,2.953196287155152,3.203115701675415,3.5186336040496826,3.0836994647979736,3.280358076095581,3.3069307804107666
SNRdb10_p281_182_767,3.7297329902648926,3.240355491638184,3.4081249237060547,3.6018059253692627,3.6004271507263184,3.4651684761047363,3.6662175655364986,3.8563194274902335,3.649925708770752,3.8461186885833736,3.767125844955444
SNRdb20_p298_343_767,4.260269165039063,3.7662065029144287,3.942397356033325,4.0260844230651855,3.7060000896453857,3.955986738204956,4.144212245941162,4.1124839782714835,3.888259887695313,3.857854604721069,3.886578559875488
SNRdb0_p251_019_77,1.1475831270217896,1.2428646087646484,1.3085565567016602,1.354823112487793,1.455475926399231,1.5767107009887695,1.455652356147766,1.5709980726242063,1.5109477043151855,1.5418763160705566,1.653688669204712
SNRdb5_p335_143_77,1.2740122079849243,1.5083379745483398,1.8400447368621824,1.550833225250244,1.728973627090454,2.460265874862671,2.196068286895752,2.458017587661743,2.2649483680725098,2.5799367427825928,2.567734956741333
SNRdb10_p303_172_77,1.3001058101654053,2.0671496391296387,2.1840071678161617,2.151473999023437,2.181171417236328,2.6181957721710205,2.365952014923096,2.2853069305419917,2.5445270538330083,2.727311611175537,2.784585952758789
SNRdb20_p299_300_77,2.985154390335083,3.346825361251831,2.9340128898620605,3.196044921875,3.3847010135650635,2.9916167259216313,3.5414836406707764,3.5652902126312256,3.3816497325897217,3.328923463821411,3.1724674701690674
SNRdb0_p246_217_775,1.1609759330749512,1.5939576625823977,1.7604466676712036,1.7960042953491209,1.748640060424805,2.104605436325073,1.6095092296600342,1.744174242019653,1.8237619400024412,1.9685370922088623,1.964078664779663
SNRdb5_p303_091_775,1.242565631866455,1.7278225421905518,1.9082765579223635,1.9129209518432615,1.9061379432678225,1.9700326919555664,1.7975571155548096,1.8631914854049685,1.7613266706466677,1.7964460849761963,1.965024828910828
SNRdb10_p249_326_775,1.5871222019195557,1.959129810333252,1.9913804531097408,2.110724687576294,2.03926420211792,1.9965754747390747,1.912252426147461,1.9882042407989504,1.761298894882202,2.065869092941284,1.994245529174805
SNRdb20_p303_259_775,2.143218278884888,2.7189266681671143,2.7204601764678955,2.7233200073242188,2.95508337020874,2.5772104263305664,2.78012752532959,2.7656185626983643,2.690720558166504,2.7734107971191406,2.761837244033813
SNRdb0_p343_209_785,1.2594027519226074,1.4720590114593506,1.4929146766662598,1.5964057445526123,1.6467050313949585,1.8231768608093264,1.6725610494613647,1.5934596061706543,1.6759741306304932,1.7932817935943604,1.839704513549805
SNRdb5_p306_269_785,1.2834091186523438,1.7305710315704346,1.83198356628418,1.9029252529144287,2.143207550048828,2.3284857273101807,1.9376239776611328,2.0908057689666752,1.9809122085571291,2.299570083618164,2.514853000640869
SNRdb10_p281_349_785,1.6815006732940674,2.0117635726928706,2.231876850128174,2.134011745452881,2.380970001220703,2.1246449947357178,1.8976314067840576,1.9585202932357788,1.8605886697769165,1.99879789352417,2.1026172637939453
SNRdb20_p299_094_785,1.788189172744751,3.0923845767974854,3.067655086517334,3.08674693107605,3.4011895656585693,3.4250800609588623,3.4927937984466557,3.56477427482605,3.329679012298584,3.5440001487731934,3.5320870876312256
SNRdb0_p335_373_787,1.244735598564148,1.7227632999420166,1.6233292818069458,1.860856771469116,1.8944339752197263,2.59511947631836,2.012420415878296,2.4781334400177,1.7566698789596558,2.6112439632415767,2.821765899658203
SNRdb5_p299_179_787,1.4218637943267822,2.418533563613892,1.8390750885009768,2.5286879539489746,2.633967876434326,3.0043611526489262,2.6138737201690674,3.106963634490967,2.796809434890747,3.153113842010498,3.1760425567626958
SNRdb10_p249_139_787,1.5217928886413574,2.449081420898437,2.759310007095337,2.7519969940185547,2.678929090499878,2.8616411685943604,2.7753281593322754,2.8467025756835938,2.8118484020233154,2.7168643474578857,2.9314253330230717
SNRdb20_p299_183_787,2.228157520294189,3.440763235092163,3.58925724029541,3.383216857910156,3.5655133724212646,3.7585625648498535,3.6745488643646236,3.729483366012573,3.7881472110748287,3.802548885345459,3.845200061798096
SNRdb0_p249_133_788,1.1522011756896973,1.6665308475494385,1.9164059162139893,1.6677730083465576,2.063692808151245,2.413461685180664,2.3483376502990723,2.646580457687378,2.357677459716797,2.615431308746338,2.516347885131836
SNRdb5_p298_359_788,1.7880083322525024,2.5719835758209233,2.9501140117645264,2.7919766902923584,2.853545427322388,3.0295193195343018,3.0355823040008545,3.2135822772979736,3.299909830093384,3.0918142795562744,2.817610502243042
SNRdb10_p246_350_788,2.2625651359558105,2.8863778114318848,3.06740665435791,2.926090240478516,3.233505964279175,3.2722697257995605,3.675694704055786,3.694726228713989,3.40789008140564,3.718261241912842,3.823638439178467
SNRdb20_p298_019_788,2.6843156814575195,3.1229059696197514,3.446862936019897,3.3096828460693364,3.44026780128479,3.378727674484253,3.67825984954834,3.771329402923584,3.6405632495880127,3.7334520816802983,3.4718599319458012
SNRdb0_p246_255_822,1.3704776763916016,2.2113561630249023,2.305734157562256,2.471160650253296,2.853246688842773,2.822695016860962,2.4681246280670166,2.5458312034606934,2.172576904296875,2.6458373069763184,2.781193494796753
SNRdb5_p246_035_822,1.9791183471679688,2.6812007427215576,2.6492977142333984,2.9708733558654785,3.154347419738769,3.1310489177703857,2.7802281379699707,2.939422130584717,2.807366371154785,2.925307273864746,3.0573744773864746
SNRdb10_p246_076_822,2.4810354709625244,2.926823616027832,2.8664867877960205,2.879831552505493,3.15631365776062,3.0567514896392822,3.0995631217956543,3.153549909591675,3.20889949798584,3.120545625686645,3.2276489734649663
SNRdb20_p360_313_822,3.661151885986328,3.131569623947144,3.355863332748413,3.457861423492432,3.628406047821045,3.2614116668701167,3.886742353439331,3.605592966079712,4.101380348205566,3.599303722381592,3.762374877929688
SNRdb0_p299_233_823,1.1865925788879397,1.8573222160339355,1.4681334495544434,2.016836404800415,2.264986276626587,2.1494882106781006,2.269073247909546,2.654122829437256,2.506711483001709,2.8251738548278813,2.9277029037475586
SNRdb5_p299_307_823,1.3675312995910645,1.911693096160889,2.6053621768951416,2.1614634990692143,2.319164037704468,2.4310734272003174,2.9171550273895264,3.160063505172729,3.0552494525909424,3.057710886001587,3.2629497051239014
SNRdb10_p335_007_823,1.536823272705078,2.17141342163086,2.747625827789306,2.0550799369812007,1.9618396759033203,1.8201072216033936,2.222754716873169,2.1728148460388184,2.207345962524414,2.1833055019378658,1.9087766408920288
