file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on city_center,h8d5 transfer on city_center,h12d5 transfer on city_center,h24d5 transfer on city_center,h48d5 transfer on city_center
SNRdb20_p335_071_403,1.803250312805176,2.278558254241944,2.5560555458068848,2.869964122772217,2.5135223865509038,2.3002610206604004,2.374495267868042,2.520709276199341,3.0034937858581543,2.9535841941833496,2.0547189712524414
SNRdb0_p335_050_413,1.1177101135253906,1.535830020904541,1.500772476196289,1.4263708591461182,1.5374202728271484,1.5821614265441897,1.367866277694702,1.7164044380187988,1.7976346015930176,1.4867228269577026,1.8594951629638672
SNRdb5_p298_366_413,1.3795475959777832,1.7024906873703003,1.902357816696167,1.8283917903900144,1.7424577474594116,2.060560941696167,1.88067889213562,1.8017475605010984,2.126168727874756,1.820262432098389,2.0484304428100586
SNRdb10_p251_115_413,1.5637931823730469,2.1817607879638667,2.2843735218048096,1.95623517036438,2.352334260940552,2.05321741104126,2.1116836071014404,2.5492477416992188,2.446786880493164,2.5069708824157715,2.347907066345215
SNRdb20_p335_351_413,2.4441053867340092,2.7419414520263667,2.5101866722106934,2.7980382442474365,2.7292850017547607,2.6664514541625977,2.94368839263916,3.034998178482056,3.1571154594421387,2.9434292316436768,2.617401123046875
SNRdb0_p298_179_435,1.0334150791168213,1.2166959047317505,1.366944670677185,1.2862844467163086,1.5432857275009155,1.6025292873382568,1.250404715538025,1.3104007244110107,1.339222073554993,1.5253498554229736,1.6459965705871582
SNRdb5_p249_208_435,1.120841383934021,1.2898799180984497,1.5472997426986694,1.38187575340271,1.628664493560791,1.578215479850769,1.3647023439407349,1.7712552547454834,1.6224827766418457,1.6309859752655032,1.5513296127319336
SNRdb10_p339_389_435,1.241192102432251,1.8228397369384768,2.105785131454468,2.0940837860107417,2.276729822158813,2.2041423320770264,1.9322347640991209,2.0616543292999268,2.1861164569854736,2.3060431480407715,2.2895395755767822
SNRdb20_p298_042_435,2.205276727676392,3.0309062004089355,2.4097461700439453,2.7638401985168457,3.149008512496948,2.900908231735229,3.0083832740783687,3.185380220413208,2.9930126667022705,2.996433734893799,2.9116885662078857
SNRdb0_p306_256_450,1.070073485374451,1.2495096921920776,1.3277772665023804,1.3092989921569824,1.4765533208847046,1.4454592466354368,1.3270134925842283,1.4664514064788818,1.5128871202468872,1.5728883743286133,1.576615571975708
SNRdb5_p251_285_450,1.078211784362793,1.40221905708313,1.403433322906494,1.4915175437927246,1.7398566007614136,1.8034818172454836,1.5548306703567505,1.7502434253692627,1.9002534151077268,1.8118236064910889,1.862526774406433
SNRdb10_p281_368_450,1.4110398292541504,1.5531213283538818,1.759548544883728,1.8058459758758545,2.0101854801177983,2.2058088779449463,1.8205559253692627,1.9956896305084229,1.9795966148376465,2.0209553241729736,2.119628667831421
SNRdb20_p281_418_450,2.5094974040985107,2.2892332077026367,2.059566736221313,1.8900802135467532,2.9170436859130864,2.479564666748047,2.399697542190552,2.1497392654418945,2.5575263500213623,2.826454162597656,2.4012603759765625
SNRdb0_p251_178_477,1.0586676597595217,1.2864980697631836,1.2774635553359983,1.3144426345825195,1.4180855751037598,1.6046128273010254,1.2820841073989868,1.423393964767456,1.484291911125183,1.5533759593963623,1.7655892372131348
SNRdb5_p251_339_477,1.1400177478790283,1.4363641738891602,1.4893467426300049,1.440176486968994,1.5561364889144895,1.6828899383544922,1.6030321121215818,1.7061361074447632,1.6624648571014404,1.872943639755249,1.6967235803604126
SNRdb10_p306_162_477,1.2837543487548828,1.9789621829986568,2.711234331130981,2.3959767818450928,2.7335681915283203,2.6073284149169917,2.4618923664093018,2.8718278408050537,2.753218412399292,2.5676753520965576,2.9214041233062744
SNRdb20_p299_038_477,2.293329954147339,2.96716833114624,2.8929898738861084,2.8695194721221924,2.7946135997772217,3.2508790493011475,3.08957576751709,3.1191594600677486,3.073271989822388,3.2453899383544917,3.3206706047058105
SNRdb0_p299_319_483,1.0594708919525146,1.3020590543746948,1.3535304069519043,1.4876261949539185,1.405206322669983,1.6166815757751465,1.3558156490325928,1.254172921180725,1.3917012214660645,1.436523199081421,1.535880446434021
SNRdb5_p299_074_483,1.1186126470565796,1.451397180557251,1.8536385297775269,1.7668416500091553,1.94455361366272,2.2639880180358887,1.8565534353256223,2.2212393283843994,2.055628061294556,1.976117253303528,2.3375263214111333
SNRdb10_p303_172_483,1.2027816772460938,1.5809280872344968,1.711672067642212,1.7657103538513184,2.316977500915528,2.100639820098877,1.7997589111328125,1.8944296836853027,2.0110056400299072,1.9192187786102293,2.247023582458496
SNRdb20_p249_005_483,2.0160129070281982,2.1656737327575684,2.4680285453796387,2.420954465866089,2.55021595954895,2.6241180896759038,2.472517490386963,2.623476266860962,2.667217493057251,2.58644700050354,2.6990959644317627
SNRdb0_p281_211_503,1.0461084842681885,1.1424752473831177,1.1295586824417114,1.1755353212356567,1.2025251388549805,1.3265821933746338,1.1625220775604248,1.2188342809677124,1.2819703817367554,1.378381371498108,1.3908677101135254
SNRdb5_p249_255_503,1.3003714084625244,1.621070146560669,1.7730569839477541,1.852912187576294,1.9750473499298096,1.928894281387329,1.7657129764556885,2.02329683303833,2.077821016311645,2.027275800704956,2.0341231822967534
SNRdb10_p298_236_503,1.424446702003479,1.9169707298278809,1.892352104187012,2.4401743412017822,2.3375012874603267,2.3938469886779785,2.1056566238403316,1.8767693042755127,2.310929775238037,2.7384400367736816,2.4284374713897705
SNRdb20_p298_236_503,2.333622932434082,2.6319580078125,3.138590812683105,3.072795152664185,3.3284697532653813,2.9228191375732417,2.772127389907837,2.8627839088439937,3.160352945327759,3.1102123260498047,3.0331919193267822
SNRdb0_p299_243_515,1.1330536603927612,1.3401529788970947,1.6199336051940918,1.5854785442352295,1.904780864715576,1.903894662857056,1.639538288116455,1.7772233486175537,2.0009748935699463,1.9480786323547363,2.434657573699951
SNRdb5_p335_182_515,1.0851321220397951,1.2880470752716064,1.484621286392212,1.3756393194198608,1.6605099439620972,1.7060341835021973,1.3914315700531006,1.6856515407562256,1.7790956497192385,1.7557291984558103,1.7253921031951904
SNRdb10_p299_402_515,1.2882994413375854,2.254239797592163,2.421767234802246,2.722799301147461,2.353158473968506,2.74515438079834,2.49908185005188,2.6840136051177983,2.9109373092651367,2.661598920822144,2.800781011581421
SNRdb20_p335_113_515,1.5004955530166626,2.728167772293091,2.7485780715942383,2.7907750606536865,2.818943738937378,3.025410890579224,2.942712783813477,2.98209285736084,3.210835695266724,3.080133438110352,3.0995516777038574
SNRdb0_p339_135_551,1.1222245693206787,1.2908722162246704,1.9349379539489744,1.3711098432540894,1.404897689819336,1.8560228347778318,1.4276587963104248,1.8190243244171145,1.825975775718689,1.3091182708740234,2.031411409378052
SNRdb5_p303_170_551,1.1009682416915894,1.3689656257629397,1.8050603866577148,1.6319376230239868,1.6829218864440918,1.6474666595458984,1.3963841199874878,1.7265503406524658,1.680070161819458,1.6610985994338991,1.648916244506836
SNRdb10_p335_131_551,1.148470759391785,1.914132833480835,2.053474903106689,2.0497045516967773,2.406424760818481,2.013281345367432,2.0662791728973393,2.424692392349243,2.4804861545562744,2.4636502265930176,2.5229625701904297
SNRdb20_p246_151_551,2.4631919860839844,2.671407699584961,2.8293888568878174,3.038604021072388,3.14729380607605,3.226668119430542,3.1028993129730225,3.1376161575317383,3.212224006652832,3.1601650714874268,3.250368356704712
SNRdb0_p251_230_559,1.0564521551132202,1.247996211051941,1.3084214925765991,1.3423646688461304,1.401430606842041,1.4698524475097656,1.3065462112426758,1.425579309463501,1.581460952758789,1.625887155532837,1.5916393995285034
SNRdb5_p306_222_559,1.0723103284835815,1.2168985605239868,1.5709257125854492,1.4338318109512331,1.7793638706207275,1.8238370418548584,1.3705427646636963,1.4669277667999268,1.9924575090408323,1.9764080047607424,1.9432364702224727
SNRdb10_p306_038_559,1.1061207056045532,1.6714541912078855,2.11818528175354,1.8136801719665527,2.101144790649414,2.119706392288208,1.918051481246948,2.330996513366699,2.2665719985961914,2.3301095962524414,2.178150177001953
SNRdb20_p246_060_559,2.2957980632781982,2.639701128005981,2.072101831436157,2.6828651428222656,2.504405975341797,3.00986123085022,2.7656807899475098,2.339650869369507,2.908531904220581,3.0097341537475586,2.487190723419189
SNRdb0_p360_103_565,1.2056955099105835,1.3377456665039062,1.3498187065124512,1.3988690376281738,1.3906978368759155,1.4576324224472046,1.419666767120361,1.397408962249756,1.5155880451202393,1.413849115371704,1.4354289770126345
SNRdb5_p360_138_565,1.3210180997848509,1.8244245052337649,2.078865766525269,1.838845133781433,1.9942693710327148,1.9823203086853027,1.9604756832122805,2.0877835750579834,1.9614458084106443,1.8921756744384768,1.8421828746795652
SNRdb10_p303_162_565,1.1068710088729858,1.3035659790039062,1.4760339260101318,1.3758453130722046,1.985371232032776,1.5457175970077517,1.2808579206466677,1.7784059047698977,1.5101078748703003,1.5438435077667236,1.6269688606262207
SNRdb20_p335_199_565,2.1527066230773926,2.785153150558472,2.8543906211853027,2.678856611251831,2.741755723953247,3.0294039249420166,3.074965238571167,3.0662682056427,3.033252239227295,3.110121011734009,3.295129776000977
SNRdb0_p306_116_577,1.0416007041931152,1.2762088775634766,1.3905398845672607,1.2440980672836304,1.4506348371505735,1.567005634307861,1.200505614280701,1.376619577407837,1.2667663097381592,1.2117319107055664,1.5374068021774292
SNRdb5_p343_228_577,1.155359387397766,1.5178847312927246,1.63433575630188,1.6072065830230713,1.884269118309021,2.025440216064453,1.510277509689331,1.7092020511627195,1.7578706741333008,1.4084601402282717,1.968390226364136
SNRdb10_p246_318_577,1.3259533643722534,1.721763253211975,1.7720829248428345,1.8404967784881592,2.134808301925659,1.9952075481414795,1.829387187957764,1.8798301219940183,2.0369949340820312,2.170419931411743,2.226150751113892
SNRdb20_p339_005_577,1.6916637420654297,2.7540950775146484,2.4744577407836914,2.8248040676116943,3.0752286911010738,3.139906406402588,2.8384275436401367,2.701580286026001,3.0614309310913086,2.904853343963623,3.2218496799468994
SNRdb0_p360_206_581,1.1085125207901,1.242032170295715,1.3114253282546997,1.178632378578186,1.4367021322250366,1.4846923351287842,1.3884621858596802,1.604362726211548,1.5170423984527588,1.739195466041565,1.466894030570984
SNRdb5_p249_173_581,1.112704515457153,1.4777004718780518,1.8413954973220823,1.66001558303833,1.9053208827972408,1.8271136283874512,1.581508994102478,1.771565556526184,1.9754590988159182,1.8967528343200684,2.0416600704193115
SNRdb10_p281_130_581,1.5216469764709473,1.962010622024536,2.0504906177520748,1.9800349473953247,2.4209649562835693,2.495569229125977,2.1127705574035645,2.2333393096923833,2.449940919876098,2.1788206100463867,2.498889923095703
SNRdb20_p360_136_581,2.428415060043335,2.9146111011505127,2.3368511199951167,2.6702992916107178,2.915795087814331,2.8283007144927983,2.8649990558624268,2.939899444580078,2.943584442138672,2.7849814891815186,2.8556668758392334
SNRdb0_p360_024_591,1.0740751028060913,1.2343025207519531,1.2260361909866333,1.2518954277038574,1.309160232543945,1.352453112602234,1.2622345685958862,1.410788655281067,1.4638458490371704,1.3502252101898191,1.4092553853988647
SNRdb5_p281_208_591,1.2981173992156982,1.391377568244934,1.4046154022216797,1.3805373907089231,1.7140533924102783,1.5567702054977417,1.3967769145965576,1.4749329090118408,1.5589876174926758,1.471059799194336,1.5409514904022217
SNRdb10_p246_352_591,1.3817124366760254,1.925735712051392,1.8485932350158687,1.963787317276001,2.215602397918701,2.2134530544281006,2.0262463092803955,2.4003610610961914,2.298694610595703,2.180999517440796,2.328222274780273
SNRdb20_p249_217_591,2.1647133827209477,2.464354991912842,2.2231719493865967,2.325084924697876,2.0043141841888428,2.6154932975769043,2.6761395931243896,2.850276470184326,2.94092345237732,2.8953161239624023,2.605198621749878
SNRdb0_p246_338_603,1.0653327703475952,1.157045602798462,1.1410362720489502,1.1714205741882324,1.231943130493164,1.2762495279312134,1.1827162504196167,1.2711025476455688,1.3838727474212646,1.4332777261734009,1.3254090547561646
SNRdb5_p306_251_603,1.1612120866775513,1.3479089736938477,1.4759182929992676,1.5555557012557983,1.6192772388458252,1.6954519748687744,1.544697880744934,1.7230679988861084,1.612496852874756,1.7410060167312622,1.8094286918640137
SNRdb10_p298_227_603,2.3398706912994385,3.287137746810913,3.1299612522125244,3.1794803142547607,3.23743748664856,3.1240687370300293,3.27086877822876,3.3358554840087886,3.323167562484741,3.2999074459075928,3.2990415096282963
SNRdb20_p343_182_603,1.322356939315796,1.8131444454193115,2.343250036239624,1.8488116264343264,1.828906893730164,1.9059200286865237,1.8008754253387451,2.72391939163208,2.0607151985168457,1.9317251443862915,1.939891576766968
SNRdb0_p303_206_608,1.0402191877365112,1.200645923614502,1.2709113359451294,1.2666670083999634,1.4019641876220703,1.5862901210784912,1.239151120185852,1.4276783466339111,1.4992742538452148,1.3989049196243286,1.6437230110168457
SNRdb5_p303_091_608,1.127349853515625,1.6381040811538696,1.5854442119598389,1.647536039352417,1.824839472770691,1.841840744018555,1.4707659482955933,1.537219762802124,1.99651837348938,1.9974715709686282,2.019018173217773
SNRdb10_p343_052_608,1.4173661470413208,2.251054048538208,2.34233832359314,2.328990936279297,2.424076795578003,2.76302170753479,2.239912748336792,2.3145427703857417,2.293736696243286,2.8894565105438232,2.886823892593384
SNRdb20_p306_124_608,2.5773694515228267,3.06885027885437,2.912592649459839,3.0460994243621826,2.888760805130005,2.6452805995941158,2.875208854675293,2.912736654281616,3.2413253784179688,2.651238441467285,2.6600170135498047
SNRdb0_p335_115_640,1.134724736213684,1.4664783477783203,1.6386185884475708,1.6393384933471682,1.677509069442749,2.0905017852783203,1.7527909278869631,1.8195607662200928,1.9278700351715088,1.8560646772384644,2.152963638305664
SNRdb5_p303_007_640,1.0781583786010742,1.3289837837219238,1.5437273979187012,1.4034992456436155,1.5415443181991575,1.5830297470092771,1.3861535787582395,1.5754213333129885,1.626603364944458,1.7892193794250488,1.7176082134246826
SNRdb10_p251_050_640,1.4636523723602295,1.7662543058395386,1.4747939109802246,1.7992813587188718,1.9053177833557131,1.4911770820617676,1.8290854692459104,1.6325838565826416,1.9970972537994385,2.0452897548675537,2.1239960193634038
SNRdb20_p343_341_640,2.404019594192505,2.70728611946106,2.6669564247131348,2.99695086479187,2.784007787704468,2.87813401222229,2.5497283935546875,2.728343963623047,2.6614744663238525,3.1702640056610107,2.9855716228485107
SNRdb0_p281_432_651,1.0485149621963499,1.189448595046997,1.2415512800216677,1.34595787525177,1.4070322513580322,1.4269312620162964,1.3722188472747805,1.3175159692764282,1.389463186264038,1.2715587615966797,1.365217924118042
SNRdb5_p298_084_651,1.362226128578186,2.033560037612915,2.1814229488372803,2.2856099605560303,2.0536112785339355,2.352083921432495,2.199826717376709,2.3310344219207764,2.465989351272583,2.311722993850708,2.5331265926361084
SNRdb10_p306_185_651,1.2853248119354248,1.9332284927368164,2.274505615234375,2.099915027618408,2.1635887622833248,2.149690866470337,2.1843500137329097,2.351508378982544,2.146475315093994,2.3044958114624023,2.2280898094177246
SNRdb20_p251_166_651,2.5206096172332764,2.1654045581817627,2.4484176635742188,2.7424819469451904,2.3931267261505127,2.5913000106811523,2.4865880012512207,2.5387370586395264,2.557032823562622,2.545499324798584,2.444424629211426
SNRdb0_p306_115_663,1.0546044111251829,1.2633851766586304,1.582925796508789,1.4982316493988037,1.7241642475128174,1.8275089263916016,1.3908872604370115,1.6579444408416748,1.7715234756469729,1.598127007484436,1.84475576877594
SNRdb5_p281_129_663,1.0848448276519775,1.6361913681030271,1.7396194934844968,1.7196404933929443,1.858855366706848,1.9829416275024412,1.7600545883178709,1.9589744806289675,2.1176767349243164,1.932736873626709,2.080450773239136
SNRdb10_p246_098_663,1.5652186870574951,2.13103985786438,2.379903078079224,2.268643856048584,2.540109395980835,2.350895404815674,2.3122398853302,2.576149702072144,2.6599369049072266,2.521045207977295,2.4892442226409908
SNRdb20_p298_047_663,2.6431915760040283,2.8106939792633057,2.568056344985962,2.7635905742645264,2.7098102569580083,2.678854465484619,2.665064811706543,2.8991582393646236,2.863423585891724,3.0128002166748047,2.942724704742432
SNRdb0_p339_098_675,1.1063613891601562,1.2243247032165527,1.5754289627075195,1.546765685081482,1.819805145263672,1.9694499969482424,1.2556655406951904,1.518217921257019,1.8061373233795168,1.6156837940216064,2.197717905044556
SNRdb5_p335_393_675,1.2652826309204102,1.6708546876907349,1.7378387451171875,1.7352757453918457,2.0842542648315434,1.9149162769317627,1.654468059539795,1.7589335441589355,2.0075209140777592,2.0769741535186768,2.209477186203003
SNRdb10_p249_133_675,1.4623136520385742,2.1277179718017583,2.3237473964691158,2.2221391201019287,2.4152777194976807,2.516394853591919,2.2737810611724854,2.389772891998291,2.3922653198242188,2.2382183074951167,2.5562732219696045
SNRdb20_p306_055_675,2.339468002319336,2.796842336654663,2.982608795166016,2.958942413330078,3.0324578285217285,3.0592610836029053,3.097602128982544,3.131269693374634,3.1947731971740723,2.931621551513672,3.2076807022094727
SNRdb0_p360_206_683,1.113611936569214,1.2864910364151,1.3942618370056152,1.302765130996704,1.5338668823242188,1.6620204448699951,1.4214212894439695,1.5046879053115845,1.629860281944275,1.5590646266937256,1.6802369356155396
SNRdb5_p246_338_683,1.1717052459716797,1.408072590827942,1.597055196762085,1.483875036239624,1.5504043102264404,1.6211247444152832,1.6067154407501218,1.654987096786499,1.9324839115142824,1.7366278171539309,1.8916176557540891
SNRdb10_p360_141_683,1.58361554145813,2.1339032649993896,2.0665900707244877,1.9989252090454104,2.367559671401977,2.210588932037353,2.1754961013793945,2.1184008121490483,2.1810097694396973,2.0189731121063232,2.2524831295013428
SNRdb20_p298_331_683,1.9608411788940432,2.7825965881347656,2.254817008972168,2.702544689178467,2.767565488815308,3.115157127380371,2.978053569793701,2.962432384490967,2.963906526565552,2.8380043506622314,3.043736457824707
SNRdb0_p298_042_693,1.1273478269577026,1.390063762664795,1.7458548545837402,1.377313256263733,1.7012252807617188,1.735334396362305,1.366373062133789,1.9259450435638428,1.8092750310897827,1.835387706756592,1.8982264995574951
SNRdb5_p298_007_693,1.1736804246902466,1.4382541179656982,1.568007230758667,1.5310348272323608,1.725409746170044,1.8316507339477541,1.4617037773132324,1.6487410068511963,1.6513545513153076,2.039602518081665,1.9917223453521729
SNRdb10_p343_042_693,1.161455512046814,1.350081205368042,1.4656631946563718,1.5091816186904907,1.5461416244506836,1.5260086059570312,1.5214799642562866,1.5939500331878662,1.653043508529663,1.8532936573028564,1.5575573444366455
SNRdb20_p246_095_693,2.170926332473755,2.3964767456054688,2.261275291442871,2.6631290912628174,2.7822651863098145,2.885002613067627,2.538506507873535,2.452399015426636,2.857316493988037,2.7940599918365483,2.9778318405151367
SNRdb0_p281_151_702,1.2265976667404177,1.464519500732422,1.5607678890228271,1.799091339111328,1.7905597686767578,1.9049011468887331,1.57655668258667,1.857484221458435,1.9231590032577517,1.845979928970337,2.213810682296753
SNRdb5_p249_217_702,1.1866438388824463,1.4761407375335691,1.6431266069412231,1.6473476886749268,1.6683241128921509,1.9624069929122925,1.6448252201080322,1.8398716449737549,2.007836103439331,1.9207112789154053,2.077325820922852
SNRdb10_p251_007_702,1.40734601020813,1.8824963569641116,1.965098857879639,2.0544652938842773,2.430438756942749,2.2178304195404053,1.9488558769226076,2.3921549320220947,2.2902677059173584,2.597193717956543,2.689154148101806
SNRdb20_p335_115_702,2.681015491485596,3.321910858154297,3.3836176395416264,3.222975492477417,3.1422488689422607,3.469287872314453,3.3573522567749023,3.357753038406372,3.3112423419952397,3.435980319976806,3.4306981563568115
SNRdb0_p306_358_705,1.0561033487319946,1.1759943962097168,1.3459110260009766,1.33747136592865,1.314138650894165,1.441450834274292,1.2444074153900146,1.421436786651611,1.3986709117889404,1.5744476318359375,1.5801337957382202
SNRdb5_p298_130_705,1.2352997064590454,1.658731460571289,1.71837317943573,1.8878651857376096,1.7532949447631836,1.9408557415008545,1.7072714567184448,1.8360767364501955,1.9498183727264404,1.9970793724060056,2.120003223419189
SNRdb10_p299_302_705,1.177783489227295,1.7793161869049072,1.9476234912872317,2.1456000804901123,1.838143348693848,2.2444465160369877,2.052541255950928,2.208055019378662,2.7074944972991943,1.8094828128814695,2.6594624519348145
SNRdb20_p360_236_705,1.977904200553894,2.39558482170105,2.1017627716064453,2.1986677646636963,2.6358120441436768,2.3543031215667725,2.3709206581115723,2.3384110927581787,2.646673679351806,2.6324222087860107,2.48594069480896
SNRdb0_p306_024_714,1.0535514354705808,1.2151832580566406,1.308401584625244,1.2418663501739502,1.4438416957855225,1.6090785264968872,1.2319519519805908,1.4562958478927612,1.502591609954834,1.458283543586731,1.6825449466705322
SNRdb5_p249_340_714,1.258531093597412,1.6325817108154297,1.8399434089660645,1.5545316934585571,1.924720406532288,1.9932303428649905,1.8090616464614868,1.947909593582153,1.8625447750091555,1.9896271228790283,2.0135025978088383
SNRdb10_p339_347_714,1.2668299674987793,2.418034553527832,2.559123277664185,2.4761037826538086,2.5421934127807617,2.6459720134735107,2.44802188873291,2.5358033180236816,2.451323747634888,2.645840644836426,2.531682252883911
SNRdb20_p299_063_714,2.5397040843963623,2.8525612354278564,3.011958122253418,3.0293292999267583,2.976764678955078,2.8793544769287114,2.994575500488281,3.4068000316619877,3.3136303424835205,3.2984333038330083,3.0794565677642822
SNRdb0_p339_392_734,1.0436915159225464,1.1135514974594116,1.1700866222381592,1.12214195728302,1.2062132358551023,1.3061623573303225,1.10548198223114,1.178260087966919,1.1554449796676636,1.199569582939148,1.286916971206665
SNRdb5_p360_084_734,1.4833095073699951,1.49876606464386,1.4831874370574951,1.6737431287765503,1.9244838953018188,1.8535516262054443,1.775395750999451,1.8611347675323489,1.8318740129470823,2.0791215896606445,1.8771116733551023
SNRdb10_p299_065_734,1.3706580400466921,2.266408681869507,2.523606061935425,2.275665760040283,2.3516530990600586,2.755765438079834,2.500844955444336,2.7167527675628658,2.763478279113769,2.5341579914093018,2.631495237350464
SNRdb20_p298_233_734,1.6080951690673828,1.9240674972534182,1.6968238353729248,1.981329679489136,1.9308536052703855,1.8937270641326904,2.1105542182922363,2.0322515964508057,2.2664520740509038,2.3660168647766118,2.334916114807129
SNRdb0_p339_034_742,1.1163761615753174,1.3617537021636963,1.531737208366394,1.5851712226867676,1.7167997360229492,1.737884283065796,1.6265664100646973,1.5785970687866209,1.781705379486084,1.560869216918945,1.7859821319580078
SNRdb5_p306_208_742,1.1747833490371704,1.5905139446258545,1.8834755420684812,1.866112470626831,1.9621267318725584,1.968543648719788,1.7691392898559568,1.8406844139099119,1.7811684608459473,1.833329439163208,1.8958415985107424
SNRdb10_p281_182_742,1.9252595901489256,2.3568427562713623,2.636691808700561,2.608747959136963,2.6971476078033447,2.8223376274108887,2.243187665939331,2.64378023147583,2.6600096225738525,2.4367849826812744,2.5740325450897217
SNRdb20_p298_343_742,3.0921549797058105,3.480402708053589,3.5998740196228027,3.5352160930633545,3.4563782215118413,3.59332013130188,3.5002756118774414,3.531813383102417,3.7544195652008057,3.558581113815308,3.219104766845703
SNRdb0_p251_019_747,1.0364422798156738,1.129611611366272,1.1955347061157229,1.1543687582015991,1.1900871992111206,1.2644615173339844,1.1417173147201538,1.1803709268569946,1.2484283447265625,1.24701726436615,1.293846845626831
SNRdb5_p335_143_747,1.11474871635437,1.5097661018371582,1.6618449687957764,1.659624695777893,1.9285020828247068,1.9301080703735352,1.456261396408081,1.95677387714386,1.8617157936096191,1.9908517599105835,1.9450745582580569
SNRdb10_p303_172_747,1.1953891515731812,1.4923136234283447,1.820528864860535,1.7010045051574707,2.190257787704468,2.081494808197021,1.710519552230835,1.846792221069336,1.968208074569702,1.8476778268814087,2.1080191135406494
SNRdb20_p299_300_747,1.9783740043640137,2.504964590072632,2.456890821456909,2.599965810775757,2.4434964656829834,2.463674306869507,2.5174005031585693,3.0207111835479736,3.066389322280884,2.658633232116699,2.6270592212677
SNRdb0_p246_217_764,1.069732904434204,1.2268685102462769,1.311816930770874,1.36534583568573,1.3949114084243774,1.5814476013183594,1.2834351062774658,1.4427415132522583,1.5639050006866455,1.6769859790802002,1.7571606636047363
SNRdb5_p303_091_764,1.1178857088088991,1.6168880462646484,1.8016657829284668,1.590881109237671,1.9832510948181152,1.8991026878356931,1.6975461244583132,1.7468298673629759,1.8643406629562376,1.897099733352661,1.983919620513916
SNRdb10_p249_326_764,1.4679827690124512,1.8069088459014893,1.9150350093841555,1.8835771083831787,1.9850915670394895,2.0508899688720703,1.920256733894348,1.9512145519256592,1.9661765098571775,2.0696077346801762,2.097902536392212
SNRdb20_p303_259_764,2.09845232963562,2.5207676887512207,2.361224412918091,2.22522234916687,2.3132028579711914,2.344413042068481,2.559849500656128,2.698371410369873,2.6279771327972408,2.63136625289917,2.6455440521240234
SNRdb0_p343_209_804,1.0613656044006348,1.2184280157089231,1.4683971405029297,1.2929567098617554,1.624297857284546,1.5713760852813718,1.3304909467697144,1.530530571937561,1.54913330078125,1.6361596584320068,1.373079776763916
SNRdb5_p306_269_804,1.106767177581787,1.4211808443069458,1.7171790599822998,1.6315641403198242,2.0777008533477783,2.212002754211426,1.6144440174102783,2.040170431137085,2.0719735622406006,2.264819622039795,2.1733255386352544
SNRdb10_p281_349_804,1.373437523841858,2.028299570083618,1.8438342809677124,1.9379746913909912,2.30564022064209,2.360647439956665,1.9454593658447263,2.0597918033599854,2.252715349197388,2.223882913589477,2.140910387039185
SNRdb20_p299_094_804,1.372586727142334,3.09149169921875,3.034098863601685,3.0040502548217773,3.1144504547119136,3.0442423820495605,3.022014141082764,3.1276955604553223,3.128004312515259,3.2558305263519287,3.303442001342773
SNRdb0_p335_373_818,1.070730209350586,1.2881332635879517,1.2815746068954468,1.2489917278289795,1.4531753063201904,1.4215023517608645,1.381378173828125,1.381324291229248,1.607917070388794,1.3900367021560671,1.7093322277069092
SNRdb5_p299_179_818,1.1045421361923218,1.2509567737579346,1.4543465375900269,1.5742833614349363,1.601264476776123,1.779573917388916,1.3273216485977173,1.4281655550003052,1.8008966445922852,1.6517410278320312,1.640425443649292
SNRdb10_p249_139_818,1.3062355518341064,1.8772155046463013,2.196664333343506,2.0962159633636475,2.4427409172058105,2.5763511657714844,2.0411646366119385,2.327722549438477,2.5068788528442383,2.4342939853668213,2.5668163299560547
SNRdb20_p299_183_818,2.071588516235352,2.1043155193328857,2.448563575744629,2.52519965171814,2.839104652404785,2.961907863616944,2.1799678802490234,2.536890983581543,2.8690111637115483,2.7125046253204346,3.0935535430908203
SNRdb0_p249_133_836,1.0417537689208984,1.1902369260787964,1.3450827598571775,1.2963178157806396,1.49063241481781,1.6249191761016846,1.2531477212905884,1.5087482929229736,1.5165174007415771,1.5833430290222168,1.7590957880020142
SNRdb5_p298_359_836,1.1848001480102541,1.4827401638031006,1.893054485321045,1.518776774406433,2.0988428592681885,1.9874300956726076,1.4975903034210205,1.7129054069519043,1.6424820423126218,2.0521612167358403,1.82297158241272
SNRdb10_p246_350_836,1.8797242641448972,2.490508317947388,2.553028106689453,2.5522918701171875,2.4703876972198486,3.0552070140838623,2.5706801414489746,2.8300743103027344,2.752079963684082,3.2728078365325928,3.4301717281341557
SNRdb20_p298_019_836,2.134598016738892,2.0935096740722656,2.271423816680908,2.1669661998748784,2.500716209411621,2.520676374435425,2.369839906692505,2.349788188934326,2.356877326965332,2.525756359100342,2.5094239711761475
SNRdb0_p246_255_853,1.0993695259094238,1.3985939025878906,1.512265682220459,1.459991455078125,1.518688678741455,1.5340183973312378,1.4862097501754759,1.572224736213684,1.5226750373840332,1.7306164503097534,1.6564910411834717
SNRdb5_p246_035_853,1.2303552627563477,1.6382076740264893,1.7279577255249023,1.8004593849182131,1.868801832199097,1.868934273719788,1.8194679021835327,1.8006529808044434,1.786170244216919,1.9442580938339236,1.877974390983581
