file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on tram,h8d5 transfer on tram,h12d5 transfer on tram,h24d5 transfer on tram,h48d5 transfer on tram
SNRdb10_p299_094_410,1.2209935188293457,1.894914031028748,2.0443615913391118,2.1295785903930664,2.101889610290528,2.1311204433441158,1.743950605392456,2.3875555992126465,1.902560234069824,2.097179889678955,2.408142328262329
SNRdb20_p299_302_410,2.5529615879058842,3.0693984031677246,3.1464998722076416,3.1180222034454346,3.3970241546630864,3.1174118518829346,3.0434842109680176,3.2892987728118896,3.1756746768951416,3.3728997707366943,3.013347625732422
SNRdb0_p281_313_42,1.1100029945373535,1.2307310104370115,1.2261130809783936,1.1749889850616455,1.2610808610916138,1.266667127609253,1.2537987232208252,1.2831326723098757,1.2964756488800049,1.2750537395477295,1.369584321975708
SNRdb5_p339_320_42,1.1691933870315552,1.9699645042419436,1.875658631324768,1.9522968530654907,2.1697072982788086,2.137554407119751,1.7975106239318848,2.105163812637329,2.083966016769409,2.0386717319488525,2.200406074523926
SNRdb10_p281_161_42,1.3530089855194092,1.501495599746704,1.473765254020691,1.7010746002197266,1.7652277946472168,1.9338396787643437,1.4947794675827026,1.8131639957427976,1.7476682662963867,1.8129032850265503,1.9435672760009768
SNRdb20_p335_071_42,1.9645191431045528,2.927236318588257,2.6734132766723637,2.754737377166748,2.8264255523681636,2.3059606552124023,2.0796709060668945,2.56787371635437,2.7926087379455566,2.729374408721924,2.1479735374450684
SNRdb0_p335_050_432,1.166740894317627,1.3311675786972046,1.4100680351257324,1.4264297485351562,1.4231995344161987,1.5532554388046265,1.377282977104187,1.3906584978103638,1.289942502975464,1.4579527378082275,1.3399658203125
SNRdb5_p298_366_432,1.68134868144989,2.023449182510376,1.9718381166458132,2.01211166381836,1.950629711151123,2.040527582168579,1.9762523174285889,2.002504110336304,2.088866949081421,2.0278165340423584,2.073188066482544
SNRdb10_p251_115_432,1.651770830154419,1.6185102462768557,1.951190710067749,1.9734971523284912,2.1258466243743896,2.033529758453369,1.8812625408172607,2.1684556007385254,1.983259439468384,2.1298038959503174,1.9621233940124512
SNRdb20_p335_351_432,2.52803635597229,2.9349489212036133,2.989614725112915,2.976243019104004,2.938472032546997,3.052667617797852,2.966414213180542,3.0896925926208496,2.984842538833618,3.1708252429962163,3.102238655090332
SNRdb0_p298_179_447,1.0845106840133667,1.3298262357711792,1.4385889768600464,1.3798630237579346,1.5347156524658203,1.6225442886352541,1.3981529474258425,1.564800500869751,1.490176558494568,1.682485580444336,1.878766417503357
SNRdb5_p249_208_447,1.2469323873519895,1.6041364669799805,1.6788041591644287,1.692617893218994,1.7044601440429688,2.0568079948425293,1.5660047531127932,1.6950751543045044,1.7642502784729004,1.9720716476440432,1.832627534866333
SNRdb10_p339_389_447,1.464061975479126,2.1551108360290527,2.348202705383301,2.2136266231536865,2.3920345306396484,2.5344793796539307,2.4518628120422363,2.4145607948303223,2.3604462146759038,2.418361186981201,2.595026016235352
SNRdb20_p298_042_447,2.732480525970459,3.157680034637451,3.107886791229248,2.660810947418213,3.3275914192199707,3.138722419738769,3.077016115188598,3.1013193130493164,2.818089723587036,3.1686761379241943,3.2257564067840576
SNRdb0_p306_256_453,1.123329520225525,1.3996169567108154,1.4157238006591797,1.5546700954437256,1.4652252197265625,1.5058494806289673,1.582850217819214,1.5775918960571291,1.6101515293121338,1.6296775341033936,1.6673660278320312
SNRdb5_p251_285_453,1.4321740865707395,2.230123519897461,2.289435625076294,2.825139045715332,2.5206027030944824,2.646370887756348,2.477224826812744,2.7653801441192627,2.577210664749145,2.5923173427581787,2.718812227249145
SNRdb10_p281_368_453,2.39851975440979,2.819177865982056,2.86404037475586,2.942254066467285,2.9296200275421143,2.8758559226989746,3.1416187286376958,2.920740365982056,3.1667630672454834,2.9317219257354736,3.1678922176361084
SNRdb20_p281_418_453,3.0741636753082275,3.08526349067688,2.4179530143737797,2.4272375106811523,2.967233896255493,2.646465301513672,3.235968828201294,3.191083669662476,3.0774388313293457,3.2871408462524414,2.8702900409698486
SNRdb0_p251_178_469,1.1382055282592771,1.517070770263672,1.593142867088318,1.7811322212219238,1.7862855195999146,1.8618011474609373,1.5141723155975342,1.6609430313110352,1.6298328638076782,1.709871530532837,2.09558629989624
SNRdb5_p251_339_469,1.2860099077224731,1.455323576927185,1.5311827659606934,1.8980724811553955,1.6405534744262695,2.0053529739379883,1.5699222087860107,1.751859426498413,1.7805583477020264,1.705076813697815,1.8022415637969968
SNRdb10_p306_162_469,1.4356865882873535,2.278424024581909,2.5184903144836426,2.5194101333618164,2.753649950027466,2.7317802906036377,2.939955472946167,2.9106264114379883,3.0738773345947266,2.996082305908203,3.0288326740264893
SNRdb20_p299_038_469,2.7026238441467285,3.330022096633911,3.0334744453430176,2.97487473487854,3.4735906124114986,3.1677026748657227,3.4130189418792725,3.3604440689086914,3.303898572921753,3.1792066097259517,3.344831705093384
SNRdb0_p299_319_470,1.0902159214019775,1.3806463479995728,1.4175633192062378,1.3446613550186155,1.6174218654632568,1.5856654644012451,1.460988998413086,1.458379149436951,1.6083097457885742,1.3763971328735352,1.624075174331665
SNRdb5_p299_074_470,1.1704118251800537,1.8119550943374636,1.6947237253189087,1.7195727825164795,1.901928424835205,2.0361051559448238,1.6738102436065674,1.7570101022720337,1.705066204071045,1.6417497396469116,1.9118106365203855
SNRdb10_p303_172_470,1.2067222595214844,1.540072679519653,1.6743886470794678,1.7494239807128906,2.0150692462921143,2.193061828613281,1.6074142456054688,1.8139181137084959,1.995511531829834,2.155413866043091,2.2151131629943848
SNRdb20_p249_005_470,2.162229061126709,2.2899131774902344,2.48582124710083,2.7040584087371826,2.7519688606262207,2.7768232822418213,2.683429956436157,2.8751163482666016,2.8556950092315674,2.7869532108306885,2.7114028930664062
SNRdb0_p281_211_498,1.0607860088348389,1.257054090499878,1.3542907238006592,1.4717737436294556,1.4167137145996094,1.6142979860305786,1.2621476650238037,1.3445441722869873,1.238743782043457,1.4159839153289795,1.5750837326049805
SNRdb5_p249_255_498,1.2607107162475586,1.5100206136703491,1.8546395301818848,1.9111800193786619,1.7328516244888306,1.734386920928955,1.4278329610824585,1.74396014213562,1.5996445417404177,1.719778299331665,1.673045039176941
SNRdb10_p298_236_498,1.729907512664795,2.460290670394897,2.440226554870605,2.530851125717163,2.7329461574554443,2.696319818496704,2.16272521018982,2.253801822662353,2.333461046218872,2.772282361984253,2.4019572734832764
SNRdb20_p298_236_498,2.9677810668945312,2.9806361198425293,3.3863415718078613,3.4498767852783203,3.4115514755249023,3.2102713584899902,3.392018318176269,3.0857574939727783,3.1110336780548096,3.442762851715088,2.8697750568389893
SNRdb0_p299_243_502,1.380136489868164,1.6534953117370603,1.7977125644683838,1.9781672954559328,2.3984813690185547,2.4342947006225586,2.0677478313446045,2.3690111637115483,2.0176587104797363,2.434267282485962,2.501891613006592
SNRdb5_p335_182_502,1.4831783771514893,1.910046100616455,2.329242706298828,2.3385581970214844,1.9601285457611084,1.8869928121566768,2.0811686515808105,2.5219805240631104,2.644161939620972,2.4144651889801025,2.111700773239136
SNRdb10_p299_402_502,1.669007658958435,2.507096290588379,2.762057065963745,2.789715051651001,2.8745212554931636,3.134559869766236,2.969887018203736,2.987323760986328,3.17079758644104,2.983144998550415,2.656301736831665
SNRdb20_p335_113_502,1.9874535799026491,3.3532302379608154,3.262803316116333,3.385595798492432,2.5338265895843506,2.5423583984375,3.474092960357666,3.4188950061798096,2.6280534267425537,3.5098876953125,2.4346158504486084
SNRdb0_p339_135_506,1.2019392251968384,1.4105807542800903,1.6008557081222534,1.4475531578063965,1.6075683832168581,2.1561262607574463,1.8886640071868896,1.7374424934387207,1.4751542806625366,2.429633378982544,2.3477458953857417
SNRdb5_p303_170_506,1.4109361171722412,2.3535873889923096,2.6058459281921387,2.501525402069092,2.6891939640045166,2.6398329734802246,2.5950047969818115,2.7526354789733887,2.8094637393951416,2.8086276054382324,2.7943451404571533
SNRdb10_p335_131_506,1.6701178550720217,2.8734025955200195,3.1512136459350586,2.997992038726806,3.299633026123047,3.3669550418853764,3.2475061416625977,3.204399585723877,3.44974136352539,3.0717668533325195,3.3588309288024902
SNRdb20_p246_151_506,2.9041590690612797,3.085124492645264,3.0663981437683105,3.139387607574463,3.482139587402344,3.4988062381744385,3.2135415077209477,3.613760709762573,3.351116180419922,3.53399395942688,3.4784786701202397
SNRdb0_p251_230_511,1.0713779926300049,1.1504968404769895,1.173920750617981,1.1435109376907349,1.1767332553863523,1.2284128665924072,1.2111365795135498,1.2207846641540527,1.2532402276992798,1.2040449380874634,1.2879838943481443
SNRdb5_p306_222_511,1.1192975044250488,1.2863965034484863,1.3729593753814695,1.6662321090698242,1.416135549545288,1.740760087966919,1.5040862560272217,1.444474458694458,1.6368625164031982,1.878864288330078,1.8833818435668943
SNRdb10_p306_038_511,1.2060425281524658,1.9593003988265991,2.523136615753174,2.3839385509490967,2.488486051559448,2.5277268886566158,2.2956361770629883,2.4344823360443115,2.4715025424957275,2.454411745071411,2.5091049671173096
SNRdb20_p246_060_511,2.0171365737915044,2.5812947750091557,2.0410447120666504,2.627854585647583,2.1388695240020748,2.8888752460479736,2.8338212966918945,2.256347417831421,2.9168426990509038,3.1077895164489746,3.147982120513916
SNRdb0_p360_103_524,1.19073224067688,1.4907422065734863,1.5568366050720217,1.6086719036102295,1.6951996088027954,2.0808122158050537,1.5105855464935305,2.0809366703033447,1.9262348413467407,1.9735641479492188,1.7787750959396362
SNRdb5_p360_138_524,1.6138358116149902,2.163379430770874,2.4030356407165527,1.9591720104217532,2.45193099975586,2.364835023880005,2.3724043369293213,2.761408567428589,2.324856758117676,2.5660221576690674,2.4725546836853027
SNRdb10_p303_162_524,1.4746983051300049,1.7049446105957031,1.7210819721221924,1.8237736225128172,1.9345450401306152,1.7175116539001465,1.908865451812744,3.2221274375915527,2.95902943611145,1.7635433673858645,3.1600656509399414
SNRdb20_p335_199_524,2.01214861869812,3.236793041229248,3.008657693862915,3.0312392711639404,3.54725193977356,3.330968141555786,3.263742208480835,3.675154209136963,3.471003532409668,3.3383090496063232,3.613685607910156
SNRdb0_p306_116_53,1.0675102472305298,1.2507063150405884,1.4070429801940918,1.2653310298919678,1.41982901096344,1.443698525428772,1.2430884838104248,1.364579439163208,1.367176532745361,1.337155818939209,1.3775668144226074
SNRdb5_p343_228_53,1.2260631322860718,1.5361969470977783,1.612862229347229,1.5271520614624023,1.7879340648651123,1.832316279411316,1.5909783840179443,1.7818777561187744,1.7997357845306396,1.6122879981994631,2.0740561485290527
SNRdb10_p246_318_53,1.2881332635879517,1.5310716629028318,1.6854225397109983,1.5964351892471311,1.7702205181121826,1.9173034429550169,1.4759496450424194,1.608764410018921,1.6569055318832395,1.7230281829833984,2.2742624282836914
SNRdb20_p339_005_53,1.809398174285889,2.662391901016236,2.426938533782959,2.7302451133728027,3.001136064529419,2.9604692459106445,2.6179563999176025,2.8936367034912114,2.801554679870605,2.8532536029815674,2.873051166534424
SNRdb0_p360_206_532,1.145828366279602,1.166050910949707,1.182248592376709,1.2910209894180298,1.2785067558288574,1.292734146118164,1.1609214544296265,1.3060002326965332,1.256061315536499,1.3069051504135132,1.319254755973816
SNRdb5_p249_173_532,1.2637441158294678,1.3649940490722656,1.4829216003417969,1.8411459922790527,1.6785708665847778,1.9320421218872068,1.5753438472747805,1.8160412311553955,1.9077725410461424,1.7299628257751465,1.857844948768616
SNRdb10_p281_130_532,1.3455640077590942,1.775429606437683,1.9421935081481931,1.8302021026611328,2.2456207275390625,2.0369174480438232,1.9434809684753416,2.1574358940124507,2.1914718151092534,2.206917524337769,2.1291308403015137
SNRdb20_p360_136_532,2.188638925552368,2.894432544708252,2.8046321868896484,2.7675600051879883,3.0070405006408687,3.1666464805603027,2.745789766311645,2.9076998233795166,3.1049351692199707,2.8368887901306152,2.729412078857422
SNRdb0_p360_024_537,1.2870181798934937,1.7362773418426514,1.6373296976089478,1.6944327354431152,1.7374939918518066,1.8399791717529297,1.7273156642913818,1.762565851211548,1.6906085014343262,1.8019475936889648,1.765645980834961
SNRdb5_p281_208_537,1.7109335660934448,2.0330843925476074,1.519615650177002,1.7895418405532837,1.95250141620636,1.895120620727539,2.0697057247161865,1.7541794776916504,1.8383132219314573,2.02283263206482,1.735654592514038
SNRdb10_p246_352_537,1.7823572158813477,2.416626453399658,2.5721678733825684,2.3200862407684326,2.60495400428772,2.6649761199951167,2.4627034664154053,2.2713096141815186,2.6136276721954346,2.684621334075928,2.6690423488616943
SNRdb20_p249_217_537,3.0108227729797363,3.0381145477294917,3.0819101333618164,3.1951000690460205,3.418208122253418,3.3315436840057373,3.0644652843475337,3.3143057823181152,3.180255889892578,3.20866060256958,2.8947176933288574
SNRdb0_p246_338_555,1.251722812652588,1.3981318473815918,1.4550105333328247,1.5072970390319824,1.597209334373474,1.6274113655090332,1.6687694787979126,1.9175143241882324,1.8798282146453855,1.8594841957092283,1.8017661571502688
SNRdb5_p306_251_555,1.339665174484253,2.1173534393310547,2.155617475509644,2.0364623069763184,2.208712339401245,2.2978861331939697,2.1680126190185547,2.221106767654419,2.196890354156494,2.154705762863159,2.171649932861328
SNRdb10_p298_227_555,2.3739147186279297,3.4090588092803955,3.363524913787842,3.2549071311950684,3.3981809616088867,3.3108959197998047,3.3542494773864746,3.2854325771331787,3.327513694763184,3.1806337833404537,3.358414649963379
SNRdb20_p343_182_555,1.6254636049270632,1.986274242401123,3.3338356018066406,1.967113256454468,1.866567850112915,2.0806643962860107,1.8159977197647093,3.5413718223571777,2.054901361465454,2.1897916793823238,2.119539499282837
SNRdb0_p303_206_556,1.0967283248901367,1.2429126501083374,1.3968853950500488,1.414512276649475,1.53062903881073,1.702521800994873,1.4259377717971802,1.5214685201644895,1.504627704620361,1.7196438312530518,1.8414491415023804
SNRdb5_p303_091_556,1.2157211303710938,1.783252477645874,1.9699550867080688,1.7569129467010498,1.815775275230408,2.030956745147705,2.0284245014190674,2.017293691635132,2.164386749267578,2.3084981441497803,2.378107070922852
SNRdb10_p343_052_556,1.392974853515625,2.2258918285369877,2.4392905235290527,2.3793408870697017,2.740771532058716,2.6154887676239014,2.263401985168457,2.824655294418335,2.4653658866882324,2.742335796356201,2.695259094238281
SNRdb20_p306_124_556,2.392369031906128,3.0345053672790527,2.9139811992645264,3.040462017059326,2.9335532188415527,2.9884707927703857,3.016359567642212,3.11604905128479,2.831629514694214,2.964514970779419,2.9620275497436523
SNRdb0_p335_115_563,1.3984558582305908,2.047820568084717,2.2114648818969727,2.2309279441833496,2.266077041625977,2.723932266235352,2.2116432189941406,2.367720603942871,2.3387038707733154,2.3400661945343018,2.8507111072540283
SNRdb5_p303_007_563,1.2014684677124023,1.8567649126052856,2.0927784442901607,2.0144448280334477,2.1854822635650635,2.147112369537353,2.211359739303589,2.3495514392852783,2.3090741634368896,2.318671703338623,2.1298065185546875
SNRdb10_p251_050_563,2.0862686634063716,2.7086429595947266,2.705233573913574,2.7092888355255127,2.846782684326172,2.916578531265259,2.701710700988769,2.9763097763061523,2.777899265289306,2.883599281311035,2.841100215911865
SNRdb20_p343_341_563,3.1330442428588867,3.3826029300689697,3.18581485748291,3.258755922317505,3.3870675563812256,3.8455274105072017,3.420119285583496,3.387734651565552,3.6496968269348153,3.867091417312622,3.853580713272095
SNRdb0_p281_432_570,1.045207977294922,1.1623450517654421,1.1776323318481443,1.2245421409606934,1.2417986392974854,1.2962452173233032,1.1836279630661009,1.3549014329910278,1.2151168584823608,1.2967934608459473,1.308741807937622
SNRdb5_p298_084_570,1.2865793704986572,1.9233605861663816,1.5039896965026855,1.9426054954528809,2.0486299991607666,2.144111633300781,1.7813444137573242,1.9120051860809328,1.998507022857666,1.9520506858825684,2.08818793296814
SNRdb10_p306_185_570,1.2496485710144043,1.8338966369628904,2.017699718475342,1.9140688180923464,2.124260425567627,2.09118127822876,1.8047995567321775,1.9749624729156492,1.9622354507446291,2.0778818130493164,2.210633993148804
SNRdb20_p251_166_570,2.3650012016296387,2.4054079055786133,2.4327926635742188,2.622586727142334,2.6076319217681885,2.5514357089996342,2.506109476089477,2.603585958480835,2.5992579460144043,2.5063302516937256,2.420475482940674
SNRdb0_p306_115_605,1.1294139623641968,1.2929933071136477,1.526165008544922,1.4843887090682983,1.7717666625976562,1.749117732048035,1.6678813695907593,1.7370989322662354,1.7032918930053709,1.8078455924987795,1.94199013710022
SNRdb5_p281_129_605,1.8630235195159912,1.898398995399475,2.070640087127685,2.008857011795044,2.356453657150269,2.4375932216644287,1.788627028465271,1.991286039352417,2.2275736331939697,2.3413074016571045,2.246981620788574
SNRdb10_p246_098_605,1.7513833045959473,2.312769651412964,2.5824964046478267,2.5636217594146733,2.8068828582763667,2.640646457672119,2.5392544269561768,2.7471601963043213,2.7999234199523926,2.7265172004699707,2.8764650821685787
SNRdb20_p298_047_605,3.044083595275879,3.0816452503204346,3.0039963722229004,3.1378395557403564,2.9041061401367188,2.862208604812622,3.1197705268859863,2.9513840675354004,2.8615026473999023,3.097980737686157,2.5208373069763184
SNRdb0_p339_098_616,1.1419446468353271,1.3302335739135742,1.489461898803711,1.395856261253357,1.669003963470459,2.2006993293762207,1.4893577098846436,1.7879853248596191,2.1886053085327153,2.1039304733276367,2.20632004737854
SNRdb5_p335_393_616,1.5268059968948364,2.0264134407043457,2.143582582473755,2.292066097259521,2.6181986331939697,2.4938290119171143,2.196532249450684,2.4230918884277344,2.3643629550933842,2.606574535369873,2.594547748565674
SNRdb10_p249_133_616,1.861024618148804,2.808021545410156,2.939247131347656,2.743246793746948,3.1537494659423833,2.834993839263916,3.0448944568634038,2.9970920085906982,2.868565559387207,2.9092960357666016,2.9035098552703857
SNRdb20_p306_055_616,2.536205053329468,3.008033275604248,3.2263543605804443,3.182245969772339,3.181204080581665,3.2407798767089844,3.348805904388428,3.234126091003418,3.358818769454956,3.2914855480194087,3.2559657096862797
SNRdb0_p360_206_620,1.125687837600708,1.1760287284851074,1.2959823608398438,1.216766357421875,1.2220041751861572,1.3432738780975342,1.1371326446533203,1.2438821792602541,1.2439610958099363,1.279273509979248,1.4624192714691162
SNRdb5_p246_338_620,1.2169283628463743,1.306663990020752,1.3689537048339844,1.2988545894622805,1.4474899768829346,1.425623655319214,1.6804257631301882,1.85115385055542,1.7505676746368408,1.6801846027374268,1.8127262592315676
SNRdb10_p360_141_620,1.8466975688934328,2.136146068572998,1.940467357635498,2.1211400032043457,2.109198808670044,2.123007774353028,2.204705238342285,2.299437522888184,2.13580322265625,2.290576696395874,2.1096420288085938
SNRdb20_p298_331_620,2.344866752624512,2.802994966506958,2.4438364505767822,2.923012018203736,3.266200542449951,3.1213858127593994,3.2481906414031982,3.1964869499206543,3.244969129562378,3.256459474563598,3.094841718673706
SNRdb0_p298_042_621,1.1359336376190186,1.912020206451416,1.9965031147003172,2.313476324081421,2.252979040145874,2.273149013519287,2.12256121635437,2.5647788047790527,2.4618752002716064,2.36736798286438,2.576821804046631
SNRdb5_p298_007_621,1.502471685409546,2.5418682098388667,2.2172927856445312,2.112346172332764,2.620072841644287,2.7378253936767583,2.519190549850464,2.7545924186706543,2.54163122177124,2.6982669830322266,2.784205675125122
SNRdb10_p343_042_621,1.5272395610809326,1.7619366645812988,1.7502688169479368,1.7063732147216797,1.8084299564361568,1.7311232089996338,1.70660138130188,1.8688983917236328,1.7704914808273315,1.7676839828491209,1.7211724519729614
SNRdb20_p246_095_621,3.0139195919036865,3.063582420349121,3.411217212677002,3.261183023452759,3.63491153717041,3.5457797050476074,3.4612712860107417,3.637359142303467,3.4577083587646484,3.5222625732421875,3.5992507934570312
SNRdb0_p281_151_626,1.130557656288147,1.5099549293518066,1.5579067468643188,1.523967742919922,1.8867621421813965,2.1241414546966557,1.8829846382141116,1.7011239528656006,2.1359617710113525,2.257762670516968,2.380843162536621
SNRdb5_p249_217_626,1.2731873989105225,1.7523605823516846,1.8714146614074707,1.8873006105422971,2.0668685436248784,2.2289578914642334,1.889930009841919,2.3143880367279053,2.4510877132415767,2.256469964981079,2.199610948562622
SNRdb10_p251_007_626,1.6695702075958252,2.2643146514892583,2.5731444358825684,2.1767628192901607,2.667287588119507,2.852173328399658,2.4270334243774414,2.8888392448425293,2.7548904418945312,2.850775957107544,2.870354652404785
SNRdb20_p335_115_626,3.015230655670166,3.511985540390014,3.5789945125579834,3.4915473461151123,3.5299494266510014,3.6890926361083984,3.719480276107788,3.7158687114715576,3.5270078182220463,3.659144878387451,3.757689476013184
SNRdb0_p306_358_627,1.0803730487823486,1.1846399307250977,1.2553097009658811,1.324064016342163,1.4772779941558838,1.547137975692749,1.2814606428146362,1.299488544464111,1.422826051712036,1.3180744647979736,1.4410475492477417
SNRdb5_p298_130_627,1.2672561407089231,1.546912431716919,1.5647579431533811,1.7217754125595093,1.814236640930176,2.0823488235473637,1.5135239362716677,1.5936663150787354,1.6442611217498782,1.6689846515655518,1.734527826309204
SNRdb10_p299_302_627,1.2984824180603027,1.8126370906829836,2.128648042678833,2.015188217163086,2.242959976196289,2.602196455001831,2.1356430053710938,2.2150897979736333,2.287475824356079,2.452984094619751,2.5100789070129395
SNRdb20_p360_236_627,2.023476839065552,2.6289024353027344,2.20194411277771,2.4590766429901123,2.236453056335449,2.69262957572937,2.5074825286865234,2.5972862243652344,2.5844078063964844,2.916934967041016,2.288794994354248
SNRdb0_p306_024_674,1.0617263317108154,1.1752668619155884,1.2151681184768677,1.2221755981445312,1.2462015151977541,1.3050113916397097,1.1674327850341797,1.170392990112305,1.214990258216858,1.2058930397033691,1.2816332578659058
SNRdb5_p249_340_674,1.2122035026550293,1.4112074375152588,1.3464674949645996,1.610689401626587,1.5032124519348145,1.675757646560669,1.4484361410140991,1.374648928642273,1.544353485107422,1.4573913812637331,1.6519923210144043
SNRdb10_p339_347_674,1.3770058155059814,2.2944564819335938,2.3941819667816158,2.2889554500579834,2.4865126609802246,2.4240343570709233,2.2728018760681152,2.334768772125244,2.299557685852051,2.3894364833831787,2.24255633354187
SNRdb20_p299_063_674,2.3999242782592773,2.5059289932250977,2.637824058532715,3.069509267807007,3.15430235862732,2.918055534362793,2.5676743984222408,3.092463493347168,3.070011138916016,2.675066947937012,2.6109957695007324
SNRdb0_p339_392_68,1.064746975898743,1.1605063676834106,1.246258020401001,1.2515740394592283,1.4879131317138672,1.6113097667694092,1.2339539527893066,1.2979862689971924,1.2042657136917114,1.2329798936843872,1.7042567729949951
SNRdb5_p360_084_68,1.2088466882705688,1.2698113918304443,1.2768219709396362,1.24124014377594,1.2869528532028198,1.3645546436309814,1.3728225231170654,1.34175705909729,1.390302658081055,1.325481653213501,1.4466824531555176
SNRdb10_p299_065_68,1.2305415868759155,1.762230634689331,2.0277245044708248,1.97103214263916,2.289925575256348,2.5126070976257324,1.732248306274414,1.960371136665344,2.0684399604797363,2.011310338973999,2.4162559509277344
SNRdb20_p298_233_68,2.0946893692016597,2.4395101070404053,2.035433292388916,2.3793764114379883,2.164551258087158,2.3560166358947754,2.3412742614746094,2.561079978942871,2.4726548194885254,2.5087523460388184,2.594813108444214
SNRdb0_p339_034_731,1.1181535720825195,1.341110348701477,1.4985505342483518,1.3097054958343506,1.6314531564712524,1.8998750448226929,1.6077725887298584,1.844574332237244,1.5576721429824831,1.7869212627410889,1.975767970085144
SNRdb5_p306_208_731,1.2328081130981443,1.947337865829468,1.9469070434570312,1.902988076210022,1.787261962890625,1.980668902397156,1.9881961345672607,2.0178184509277344,2.0529019832611084,2.130105972290039,2.1333794593811035
SNRdb10_p281_182_731,2.0076100826263428,2.4396681785583496,2.7630114555358887,2.4430627822875977,2.769592523574829,2.988156795501709,2.402672529220581,2.877980709075928,2.692645311355591,2.81331729888916,2.9980146884918213
SNRdb20_p298_343_731,3.3386752605438232,3.6008448600769043,3.7743113040924072,3.8754854202270512,3.7617850303649902,3.777815341949463,3.629506349563599,3.5458753108978267,3.530523538589477,3.728809356689453,3.5271422863006587
SNRdb0_p251_019_816,1.111269474029541,1.2242347002029421,1.3427748680114746,1.3168118000030518,1.3058823347091677,1.5167989730834959,1.271843671798706,1.3307830095291138,1.3480125665664673,1.40701425075531,1.5116434097290041
SNRdb5_p335_143_816,1.2315939664840698,2.0294675827026367,2.1747450828552246,1.7186777591705322,2.31435227394104,2.1088995933532715,2.0382156372070312,2.1371216773986816,1.9754951000213623,1.999504566192627,1.5459976196289062
SNRdb10_p303_172_816,1.4769558906555176,2.4828672409057617,2.370861053466797,2.446260929107666,2.5370924472808842,2.6122987270355225,2.3299014568328857,2.410895586013794,2.653686285018921,2.549846649169922,2.7149980068206787
SNRdb20_p299_300_816,3.0509696006774902,3.1717562675476074,2.9406452178955083,3.170259952545166,3.3904037475585938,2.963054180145264,3.188037395477295,3.1877217292785645,2.9130432605743413,2.817804336547852,2.7976479530334477
SNRdb0_p246_217_820,1.126165747642517,1.16579270362854,1.2373595237731934,1.305241942405701,1.1938333511352541,1.2992048263549805,1.2267154455184937,1.196553111076355,1.313971757888794,1.2876206636428833,1.337432622909546
SNRdb5_p303_091_820,1.1257801055908203,1.4502553939819336,1.568168878555298,1.547551512718201,1.5012098550796509,1.728630781173706,1.470369815826416,1.6137906312942505,1.614559769630432,1.5566340684890747,1.7683637142181396
SNRdb10_p249_326_820,1.4270248413085938,1.7279672622680664,1.839495301246643,1.764454364776611,1.8806626796722408,1.9946790933609009,1.964746594429016,1.8217017650604248,1.7848918437957764,1.8288547992706297,1.8187317848205569
SNRdb20_p303_259_820,2.042325735092163,2.437370777130127,2.418401002883911,2.40840744972229,2.6639423370361333,2.3158740997314453,2.60644006729126,2.8698534965515137,2.4092175960540767,2.4336769580841064,2.580613613128662
SNRdb0_p343_209_824,1.0729012489318848,1.351662039756775,1.3302650451660156,1.2930526733398438,1.3547731637954712,1.4298911094665527,1.3130168914794922,1.381148099899292,1.3515536785125732,1.2749912738800049,1.3819949626922607
SNRdb5_p306_269_824,1.1415159702301023,1.3465489149093628,1.6054646968841553,1.4146476984024048,1.4642903804779053,1.7164192199707031,1.2934341430664062,1.4583122730255127,1.4439032077789309,1.3782668113708496,1.7409343719482422
SNRdb10_p281_349_824,1.5303337574005127,1.8315908908843996,2.1656029224395748,2.0095674991607666,2.0858371257781982,2.146015882492065,1.927525758743286,2.0294580459594727,2.08691668510437,2.230651378631592,2.1598618030548096
SNRdb20_p299_094_824,2.283836126327514,2.881664276123047,3.014698982238769,2.8832979202270512,2.933910369873047,2.9593005180358887,2.756653308868408,3.2099571228027344,2.9536170959472656,3.0334067344665527,3.054960966110229
SNRdb0_p335_373_825,1.3093239068984983,1.812715530395508,2.042164087295532,2.263061761856079,2.1445789337158203,2.298978090286255,2.320849895477295,2.068099975585937,2.0067389011383057,2.1489098072051998,2.4481680393218994
SNRdb5_p299_179_825,1.4652342796325684,2.382112979888916,2.633927345275879,1.98598313331604,2.490255832672119,2.7343158721923833,2.4655096530914307,2.6130175590515137,2.782710313796997,2.8010261058807373,2.806875944137573
SNRdb10_p249_139_825,1.9806861877441408,2.731520175933838,2.936192274093628,2.8993499279022217,2.976967096328736,3.06959867477417,2.8731706142425537,3.207214832305908,3.0305778980255127,2.8765459060668945,3.0170104503631587
SNRdb20_p299_183_825,3.0150563716888428,3.332578420639038,3.5427935123443604,3.4580097198486333,3.578315019607544,3.695900201797485,3.462935209274292,3.8239340782165527,3.693616151809693,3.6211302280426025,3.721510171890259
SNRdb0_p249_133_847,1.0751725435256958,1.2052326202392578,1.2027604579925537,1.2631274461746216,1.252857327461243,1.4892226457595823,1.2204160690307615,1.2377703189849854,1.2562471628189087,1.244788408279419,1.4079362154006958
