file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on grocery_store,h8d5 transfer on grocery_store,h12d5 transfer on grocery_store,h24d5 transfer on grocery_store,h48d5 transfer on grocery_store
SNRdb20_p306_119_1124,2.1853573322296143,2.7845988273620605,3.0313935279846187,2.969035387039185,2.9736974239349365,3.2574446201324463,2.8502368927001958,2.952274799346924,3.06868314743042,3.154067277908325,3.16011118888855
SNRdb0_p246_227_1125,1.1028019189834597,1.219845414161682,1.169527530670166,1.196080207824707,1.263946294784546,1.3318465948104858,1.2248455286026,1.3180720806121826,1.466949224472046,1.431910276412964,1.426341533660889
SNRdb5_p303_074_1125,1.1270594596862793,1.4660838842391968,1.899331331253052,1.7245750427246094,1.7525925636291504,1.723571538925171,1.780125856399536,2.06074857711792,1.999260663986206,2.2254564762115483,1.81803560256958
SNRdb10_p251_050_1125,1.46927011013031,1.8218755722045896,1.478203058242798,1.8199108839035036,1.4737708568572998,1.4906978607177734,1.7772867679595947,1.5364670753479004,1.671910524368286,2.198120594024658,1.7003660202026367
SNRdb20_p306_202_1125,2.4762258529663086,2.7252023220062256,2.9135751724243164,2.821286916732788,2.8838138580322266,2.9044678211212163,2.7270543575286865,2.9759483337402344,2.85806655883789,2.9213652610778813,2.9209110736846924
SNRdb0_p303_087_1145,1.0680783987045288,1.2038391828536987,1.284481644630432,1.2314867973327637,1.3417845964431765,1.4017829895019531,1.2675981521606443,1.389950156211853,1.3665304183959959,1.3624873161315918,1.2981990575790403
SNRdb5_p281_151_1145,1.3451180458068848,1.5163955688476562,1.8115453720092771,1.98755955696106,1.983694076538086,2.0352523326873784,1.8016891479492188,1.925294280052185,2.0375020503997803,1.857971668243408,1.7773451805114746
SNRdb10_p281_313_1145,1.6639863252639768,1.7406167984008791,1.6305656433105469,1.98357892036438,2.2317147254943848,2.1341719627380367,2.0412256717681885,2.1390976905822754,2.0813734531402592,2.184711456298828,1.928156018257141
SNRdb20_p306_133_1145,2.1538457870483403,2.3244106769561768,2.6578257083892822,2.812558889389038,2.37176775932312,2.8271481990814213,2.705489158630371,2.6905453205108643,2.40166974067688,2.690084457397461,2.6343085765838623
SNRdb0_p249_125_116,1.1179651021957395,1.334872126579285,1.5042581558227541,1.257298469543457,1.6579513549804688,1.5871893167495728,1.4346069097518919,1.5841602087020874,1.634980082511902,1.705740213394165,1.8119971752166748
SNRdb5_p249_340_116,1.278363823890686,1.6132599115371704,1.7356410026550293,1.8599098920822144,1.7075324058532717,1.98962664604187,1.7184683084487915,1.6991806030273438,1.8130444288253784,2.0707268714904785,1.9278097152709959
SNRdb10_p343_389_116,1.3910998106002808,2.3353562355041504,2.5182387828826904,2.551661729812622,2.715843915939331,1.7560087442398071,2.219407320022583,2.599570274353028,2.5937533378601074,2.657439708709717,2.6688380241394043
SNRdb20_p360_005_116,2.2585315704345703,2.31609320640564,2.220933437347412,2.929371833801269,2.2200746536254883,2.6522436141967773,2.121382474899292,2.416285991668701,2.36785626411438,2.5585968494415283,2.687931776046753
SNRdb0_p339_389_1170,1.1248815059661863,1.4453561305999756,1.496884822845459,1.3808146715164185,1.5412262678146362,1.7454688549041748,1.483896017074585,1.75917649269104,1.6591572761535645,1.8732078075408936,1.539130449295044
SNRdb5_p251_270_1170,1.3177955150604248,1.5167789459228516,1.5526596307754517,1.6220047473907468,1.6936180591583252,2.3089849948883057,1.902089238166809,1.8635454177856443,1.7401077747344968,2.1603918075561523,2.1945633888244633
SNRdb10_p360_191_1170,2.0676426887512207,2.533357858657837,2.7250819206237797,2.4759247303009038,2.8716917037963867,2.803647041320801,2.7866530418396,2.912421703338623,2.949486255645752,2.8063642978668213,2.766467332839966
SNRdb20_p306_086_1170,2.5327224731445312,2.8553149700164795,2.7740845680236816,3.033586025238037,2.6951124668121342,2.61507511138916,2.7444894313812256,2.794629573822021,2.7712061405181885,2.801613569259644,2.408604145050049
SNRdb0_p360_243_1172,1.0711237192153928,1.1615686416625977,1.185293674468994,1.2239296436309814,1.22662091255188,1.3929609060287476,1.158263087272644,1.2024856805801392,1.2150243520736694,1.3728262186050415,1.391378402709961
SNRdb5_p343_204_1172,1.1333231925964355,1.3887689113616943,1.6037964820861816,1.3581864833831787,1.825571656227112,1.80940055847168,1.4650821685791016,1.6627088785171509,1.4681966304779053,1.73080313205719,1.832172155380249
SNRdb10_p360_275_1172,1.1427080631256104,2.180321216583252,2.1562836170196533,2.1032094955444336,2.29206919670105,2.4070186614990234,1.520582914352417,2.3174703121185303,2.2644989490509038,2.145294189453125,2.487074613571167
SNRdb20_p249_139_1172,2.5139546394348145,2.704446792602539,2.822157144546509,2.8801934719085693,3.0721242427825928,3.1910243034362797,3.1906113624572754,2.8822965621948238,2.4273276329040527,3.070622444152832,3.1938636302948
SNRdb0_p281_305_1175,1.1688799858093262,1.265153884887695,1.2389518022537231,1.2508606910705566,1.256503343582153,1.4833216667175293,1.3304749727249146,1.4398598670959473,1.396704077720642,1.5319480895996094,1.5073918104171753
SNRdb5_p298_282_1175,1.2280681133270264,1.5861685276031494,1.6480127573013306,1.9482923746109009,2.038648128509521,2.2155001163482666,1.663731813430786,1.7852977514266968,2.0755324363708496,2.208320140838623,2.1058149337768555
SNRdb10_p299_307_1175,1.2493149042129517,2.2335612773895264,2.8234405517578125,2.452967405319214,2.8526222705841064,2.784101247787476,1.973715543746948,2.763200044631958,2.687762498855591,2.697205066680908,2.7841591835021973
SNRdb20_p306_137_1175,2.2403507232666016,2.250495433807373,2.68831205368042,2.863048553466797,2.8285062313079834,2.995866298675537,2.7170205116271973,3.0107192993164062,2.8502871990203857,2.7567217350006104,3.020416259765625
SNRdb0_p339_320_1192,1.1570214033126829,1.806166768074036,1.8806617259979248,1.798438549041748,1.836108922958374,1.9905277490615845,1.8898241519927976,1.9105682373046875,2.0055572986602783,1.9746205806732176,2.1477153301239014
SNRdb5_p281_151_1192,1.4188878536224363,1.672800064086914,1.627834677696228,1.7346129417419434,1.6037204265594482,2.134443044662476,1.748224854469299,1.7772369384765625,1.7633551359176636,2.0749332904815674,2.1115865707397456
SNRdb10_p306_284_1192,1.2550314664840698,1.9793514013290403,1.9872052669525144,1.9145736694335935,1.8781635761260984,2.2090723514556885,1.9264695644378664,1.878306865692139,1.918714165687561,1.9982670545578003,2.1012988090515137
SNRdb20_p299_386_1192,2.3382031917572017,2.6315486431121826,2.9882917404174805,3.1209392547607417,2.9224777221679688,2.9932990074157715,2.786350011825561,2.752272605895996,3.121565341949463,2.8715724945068364,3.070091962814331
SNRdb0_p299_287_1193,1.104467749595642,1.1909533739089966,1.239313006401062,1.2164396047592163,1.309718132019043,1.4673649072647097,1.2140110731124878,1.220106840133667,1.3676207065582275,1.4763532876968384,1.2657798528671265
SNRdb5_p249_024_1193,1.1392300128936768,1.6767053604125977,1.6906120777130127,1.6953192949295044,1.8698316812515257,2.0486187934875493,1.8186556100845337,1.937514424324036,1.9622726440429688,2.017417907714844,2.1210381984710693
SNRdb10_p249_262_1193,1.5393997430801392,1.7655143737792969,2.463641881942749,2.646515369415283,2.5857245922088623,2.9389028549194336,2.491140842437744,2.1341447830200195,2.8125345706939697,2.9225041866302486,2.9445955753326416
SNRdb20_p343_090_1193,1.7199553251266482,2.93027138710022,2.773759126663208,2.8186159133911133,2.9837064743041988,2.042752981185913,2.888301372528076,2.784505605697632,2.8417744636535645,2.7854902744293213,2.8264880180358887
SNRdb0_p299_093_1247,1.1290490627288818,1.118274450302124,1.1862566471099854,1.4010727405548096,1.3442672491073608,1.4311904907226562,1.2633227109909058,1.412497639656067,1.5628268718719482,1.408277153968811,1.4786533117294312
SNRdb5_p360_387_1247,1.515145778656006,1.4762635231018066,1.55470609664917,1.4973442554473877,1.4988409280776978,1.7927573919296265,2.0482327938079834,1.7668535709381104,2.0933492183685303,2.0603277683258057,2.1886005401611333
SNRdb10_p299_396_1247,1.2520711421966553,2.3851468563079834,2.4251728057861333,1.9020898342132568,2.6249396800994877,2.6751437187194824,2.418243169784546,2.2672576904296875,2.100332975387573,2.0515482425689697,2.496532440185547
SNRdb20_p339_392_1247,2.2564237117767334,2.7837483882904053,2.691685676574707,2.774940013885498,2.8580894470214844,3.085004568099976,2.346677541732788,2.5947377681732178,2.8039722442626958,3.113147258758545,3.0399198532104488
SNRdb0_p299_300_1274,1.151353359222412,1.265199065208435,1.3908056020736694,1.5589358806610107,1.495913028717041,1.9080822467803955,1.3037265539169312,1.5224165916442869,1.6604399681091309,1.5595855712890625,1.5693771839141846
SNRdb5_p249_132_1274,1.3550485372543335,1.7847822904586792,2.4280788898468018,2.196500539779663,2.473250150680542,2.439633846282959,2.0736920833587646,2.4108073711395264,2.297747850418091,2.3163061141967773,2.223607063293457
SNRdb10_p281_181_1274,1.755115270614624,2.386897325515747,2.5623795986175537,2.4965124130249023,2.7756032943725586,2.581315040588379,2.56495213508606,2.6186208724975586,2.572148084640503,2.702611923217773,2.2898762226104736
SNRdb20_p360_018_1274,2.6398484706878658,2.8167564868927,2.9265935420989986,2.8961715698242188,3.043128490447998,2.8460373878479004,2.6058032512664795,2.683090209960937,2.515599250793457,2.7210965156555176,2.8205797672271733
SNRdb0_p246_172_1286,1.118876576423645,1.261627197265625,1.2954158782958984,1.3010135889053345,1.359827995300293,1.4758102893829346,1.3129092454910278,1.3546552658081057,1.2583746910095217,1.5020506381988523,1.7871053218841553
SNRdb5_p281_296_1286,1.5043077468872068,1.7091704607009888,1.5925794839859009,1.7488226890563965,1.9511450529098509,1.78246808052063,1.6919240951538086,1.7765028476715088,1.8985769748687744,1.8574764728546145,1.9248759746551516
SNRdb10_p281_440_1286,1.5747511386871338,1.6762843132019043,1.7436838150024414,1.6399741172790527,1.6904772520065308,1.7236535549163818,1.6346427202224731,1.619587779045105,1.7508091926574707,1.6893906593322754,1.5542327165603638
SNRdb20_p306_115_1286,2.0662083625793457,2.475644588470459,2.8258936405181885,2.615586757659912,2.7407681941986084,2.3053948879241943,2.3701424598693848,2.8779392242431636,2.6725704669952397,2.7598285675048833,2.6724262237548833
SNRdb0_p249_160_129,1.0678571462631226,1.248345971107483,1.391552448272705,1.4461679458618164,1.5603291988372805,1.6340081691741943,1.5026817321777344,1.5282649993896484,1.6350398063659668,1.7622281312942505,1.700693130493164
SNRdb5_p339_110_129,1.198681354522705,1.6821579933166504,2.1761281490325928,2.0737981796264653,2.3323428630828857,2.2958526611328125,2.0616607666015625,2.1969125270843506,2.139710664749145,2.415545463562012,2.6062958240509038
SNRdb10_p298_300_129,1.915653705596924,2.2231240272521973,2.533536672592163,2.4113662242889404,2.622875452041626,2.7936832904815674,2.289992332458496,2.556854724884033,2.6611785888671875,2.725773572921753,2.6036534309387207
SNRdb20_p246_260_129,2.3307344913482666,2.9441516399383545,2.958805561065674,3.036860704421997,3.4286067485809326,3.1091797351837163,3.117151498794556,3.113797903060913,3.174574136734009,3.2052526473999023,2.8879425525665283
SNRdb0_p246_227_1315,1.1292451620101929,1.3305009603500366,1.2395695447921753,1.309827208518982,1.4635727405548096,1.537668228149414,1.4669911861419678,1.3588005304336548,1.4103591442108154,1.586533784866333,1.4750487804412842
SNRdb5_p249_208_1315,1.2002731561660769,1.5444393157958984,1.5950517654418943,1.5146489143371582,1.6625497341156006,1.7509255409240725,1.632455587387085,1.6308302879333496,1.8104374408721924,1.7709028720855713,1.7234582901000977
SNRdb10_p306_111_1315,1.4134339094161987,1.6992971897125244,1.8566733598709104,2.2398488521575928,2.328911781311035,2.4406659603118896,2.105236053466797,2.1549956798553467,2.2945713996887207,2.562861204147339,2.33109974861145
SNRdb20_p335_096_1315,1.8886817693710327,2.8517065048217773,3.0125539302825928,2.838225841522217,2.781428337097168,3.1578052043914795,2.7672815322875977,3.0162448883056636,2.9839327335357666,2.6302175521850586,3.2067856788635254
SNRdb0_p303_203_1336,1.0565229654312134,1.1431032419204712,1.1866319179534912,1.1828138828277588,1.2676246166229248,1.3044039011001587,1.1577954292297363,1.2717779874801636,1.2765021324157717,1.3110924959182741,1.3220802545547483
SNRdb5_p299_024_1336,1.1557583808898926,1.4462358951568604,1.6290242671966553,1.6525287628173828,1.853991985321045,1.9137591123580933,1.7122098207473757,1.7275230884552002,1.9238939285278318,2.0393114089965816,2.106281042098999
SNRdb10_p299_247_1336,1.4498529434204102,2.1205484867095947,2.3152055740356445,2.046109437942505,2.371033191680908,2.4248061180114746,2.0305984020233154,2.1144781112670903,2.311018466949463,2.5715997219085693,2.468616008758545
SNRdb20_p303_120_1336,2.193042039871216,2.669651746749878,2.973653554916382,3.075825929641724,2.818540096282959,2.7870213985443115,2.7283143997192383,3.069008111953736,3.126438617706299,3.1625900268554688,3.1743323802948
SNRdb0_p306_147_1338,1.039738655090332,1.2464183568954468,1.3893873691558838,1.3571813106536863,1.6783822774887085,1.500828981399536,1.2609727382659912,1.3684868812561035,1.525810956954956,1.3940317630767822,1.6499376296997068
SNRdb5_p335_259_1338,1.1231361627578735,1.355411171913147,1.4815642833709717,1.3407286405563354,1.5997686386108398,2.369051933288574,1.4239320755004885,1.5361673831939695,1.5673037767410278,1.9557535648345947,2.370218515396118
SNRdb10_p298_162_1338,1.6037390232086182,1.8231954574584959,1.9172728061676023,2.0713560581207275,2.267274618148804,2.3297955989837646,1.8211846351623533,2.047341108322144,2.409775972366333,2.4827535152435303,2.5334231853485107
SNRdb20_p246_320_1338,2.735054016113281,2.8895866870880127,3.093775749206543,2.9993402957916264,3.0275254249572754,2.9085798263549805,2.843591451644897,2.906688690185547,3.107438325881958,3.107468605041504,2.8553194999694824
SNRdb0_p360_131_1348,1.076620101928711,1.182486057281494,1.2058930397033691,1.239413142204285,1.3641515970230105,1.4680711030960083,1.2064272165298462,1.2573690414428709,1.3055498600006104,1.360110878944397,1.3095810413360596
SNRdb5_p306_018_1348,1.108745574951172,1.4280482530593872,1.7791025638580322,1.5406427383422852,1.8503446578979488,1.891685485839844,1.5923514366149902,1.7181237936019895,1.7500573396682741,1.8958048820495603,1.7551817893981934
SNRdb10_p306_219_1348,1.2107549905776978,1.738893747329712,1.7954788208007812,1.7607028484344482,2.0530893802642822,2.015043973922729,1.7295486927032468,1.6732603311538696,1.6089582443237305,1.7654852867126465,1.8446004390716555
SNRdb20_p335_043_1348,2.404743194580078,2.561395168304444,2.618790864944458,2.8559019565582275,2.547959089279175,2.982043743133545,2.902257204055786,2.573223114013672,2.787207126617432,2.9059126377105717,2.911582946777344
SNRdb0_p343_291_1352,1.0587238073349001,1.2341008186340332,1.2933428287506104,1.270053505897522,1.4189811944961548,1.4886505603790283,1.3260629177093506,1.4213346242904663,1.3811383247375488,1.5918896198272705,1.4871962070465088
SNRdb5_p246_278_1352,1.129860520362854,1.3884576559066772,1.375530481338501,1.3950999975204468,1.5039215087890625,1.8246825933456419,1.6110045909881592,1.6397140026092532,1.622138500213623,1.9820668697357176,1.8248872756958008
SNRdb10_p246_235_1352,1.402750849723816,1.9671106338500977,1.919837474822998,1.5949879884719849,2.1320018768310547,1.880836606025696,1.7993097305297852,1.774264574050903,1.8236708641052248,2.0130863189697266,2.1648526191711426
SNRdb20_p251_283_1352,1.9194453954696653,1.821758508682251,1.983886122703552,2.202815294265747,1.8167638778686523,2.513347148895264,1.9727994203567505,2.0191216468811035,2.1079561710357666,2.3549041748046875,2.524457693099976
SNRdb0_p303_005_1372,1.0433712005615234,1.116160273551941,1.1971904039382937,1.161168932914734,1.2638423442840576,1.3541454076766968,1.2182068824768066,1.2395278215408323,1.3101067543029783,1.3528850078582764,1.4352585077285769
SNRdb5_p246_135_1372,1.1490299701690674,1.3377976417541504,1.5733542442321775,1.4655392169952393,1.714703917503357,1.7197904586791992,1.6055479049682615,1.7102487087249756,1.62702476978302,1.9386296272277832,1.9276047945022583
SNRdb10_p246_240_1372,1.7204704284667969,2.216665267944336,1.999574899673462,2.0725758075714107,2.23937726020813,2.4695816040039062,2.3415696620941158,2.209251880645752,2.2177014350891118,2.468080282211304,2.460326910018921
SNRdb20_p246_095_1372,2.0774929523468018,2.2940797805786133,2.305058002471924,2.3571653366088867,2.6585922241210938,2.920552492141724,2.58293890953064,2.2495458126068115,2.36963963508606,2.8490524291992188,3.0368425846099854
SNRdb0_p246_240_1384,1.3181661367416382,1.8714194297790527,1.9093403816223145,1.8214125633239744,1.9736065864562988,1.7978873252868652,1.8794841766357424,1.7306369543075562,1.87992000579834,1.83995521068573,2.0438673496246342
SNRdb5_p303_046_1384,1.1181166172027588,1.654253005981445,1.9423424005508425,1.7342886924743652,1.873515486717224,2.1807084083557133,1.9095201492309568,1.952594757080078,1.9623141288757324,1.9128160476684568,1.7486199140548706
SNRdb10_p298_019_1384,1.58154559135437,1.6178939342498782,2.0018043518066406,1.9509778022766116,1.836371898651123,2.1213207244873047,1.720956563949585,1.9780198335647583,1.9486234188079836,2.190316200256348,1.9088129997253416
SNRdb20_p335_161_1384,2.360247850418091,2.8283188343048096,2.793523073196411,2.8599438667297363,3.068953037261963,3.1228694915771484,2.6307015419006348,2.8674676418304443,2.854574918746948,2.898732662200928,3.132704734802246
SNRdb0_p299_381_1397,1.2039557695388794,1.5676994323730469,1.5912325382232666,1.5347505807876587,1.6015872955322266,1.6753549575805664,1.7272851467132568,1.7935030460357666,2.01613450050354,1.8428559303283687,2.0684740543365483
SNRdb5_p246_271_1397,1.3229511976242063,1.3854038715362549,1.272113800048828,1.3688865900039673,1.2905089855194092,1.465994954109192,1.5489306449890137,1.5886917114257812,1.6664868593215942,1.850141525268555,1.8677321672439573
SNRdb10_p335_360_1397,1.376680612564087,2.144207239151001,2.1887884140014653,2.2157213687896733,2.424666404724121,2.28659462928772,2.442024946212769,2.4053165912628174,2.343364953994751,2.753077507019043,2.76908802986145
SNRdb20_p298_047_1397,2.5704171657562256,2.733007907867432,2.759956359863281,2.6451938152313232,2.6105964183807373,2.6260740756988525,2.170108795166016,2.1276199817657466,2.273569345474243,2.9019935131073,2.4270355701446533
SNRdb0_p339_265_1424,1.0666720867156982,1.3274859189987185,1.3027842044830322,1.42832350730896,1.3401888608932495,1.4271972179412842,1.3812711238861084,1.5900447368621826,1.6230462789535522,1.5834295749664309,1.7507951259613037
SNRdb5_p343_267_1424,1.1232472658157349,1.362084984779358,1.3165016174316406,1.3568215370178225,1.3812037706375122,1.347711205482483,1.3347182273864746,1.529860258102417,1.5464704036712646,1.6363646984100342,1.7056016921997068
SNRdb10_p360_112_1424,1.2159861326217651,1.307511806488037,1.3126602172851562,1.2021427154541016,1.282063603401184,1.3274500370025637,1.3807363510131836,1.5503840446472168,1.4037048816680908,1.911571264266968,2.1159501075744633
SNRdb20_p303_300_1424,2.395739316940308,2.828553915023804,2.551886320114136,2.8072645664215092,2.8286709785461426,2.9986252784729004,2.959716320037842,3.0685136318206787,2.9475550651550293,2.983914613723755,3.0325381755828857
SNRdb0_p335_085_1436,1.155552625656128,1.5565539598464966,1.5014870166778564,1.528780817985535,1.6411988735198977,2.0960233211517334,1.7326545715332031,1.564758539199829,1.7156038284301758,2.108284711837769,2.1946744918823238
SNRdb5_p306_218_1436,1.1236814260482788,1.6629366874694824,1.9131264686584477,1.9381800889968872,1.9091668128967283,2.061485290527344,1.6369776725769043,1.9046077728271484,1.919298768043518,2.000434875488281,1.819817066192627
SNRdb10_p298_264_1436,1.934969186782837,2.838014841079712,2.6609201431274414,2.707140684127808,2.6163887977600098,2.8759031295776367,2.423060178756714,2.7935032844543457,2.853229761123657,3.019965171813965,3.1379635334014893
SNRdb20_p249_125_1436,2.587164878845215,2.8606162071228027,3.166087865829468,2.9843316078186035,3.2321147918701167,3.0302214622497563,2.967392921447754,3.116504907608032,3.063072919845581,3.1387810707092285,3.0819215774536133
SNRdb0_p339_277_1454,1.0981444120407104,1.301377534866333,1.290950059890747,1.4579018354415894,1.6583967208862305,1.6122422218322754,1.3930931091308594,1.5534969568252563,1.6140289306640625,1.5420740842819214,1.6838619709014893
SNRdb5_p246_210_1454,1.3048688173294067,1.471293807029724,1.4588825702667236,1.6365629434585571,1.5822286605834959,2.0363664627075195,2.0907788276672363,2.1470789909362797,2.173119306564331,2.177405834197998,2.2534282207489014
SNRdb10_p335_141_1454,1.3402001857757568,2.30605149269104,2.519418716430664,2.4196808338165283,2.275545835494995,2.721042394638061,2.284458637237549,2.500818967819214,2.5801236629486084,2.1191725730896,2.8212287425994877
SNRdb20_p339_340_1454,2.2230262756347656,2.670348644256592,2.76108717918396,2.794067859649658,2.867586612701416,3.2206156253814697,2.8125452995300293,2.6613268852233887,2.7618541717529297,3.0398266315460205,3.201408863067627
SNRdb0_p303_282_1460,1.1129863262176514,1.3615727424621582,1.6781909465789795,1.562840700149536,1.8463852405548096,1.61665940284729,1.583465576171875,1.7225747108459473,1.7045373916625977,1.694336175918579,1.617023468017578
SNRdb5_p335_182_1460,1.1248761415481567,1.4395864009857178,1.5474203824996948,1.462272047996521,1.761624813079834,1.769946575164795,1.4557038545608518,1.5789034366607666,1.5600504875183103,1.8166301250457764,1.870245218276977
SNRdb10_p306_351_1460,1.4019407033920288,1.6405255794525146,1.6868606805801392,1.666313409805298,1.6941664218902588,1.6674597263336182,1.6916829347610474,1.865689754486084,1.7572795152664185,1.763134479522705,1.7771625518798828
SNRdb20_p339_182_1460,2.9341278076171875,3.46229887008667,3.4269700050354004,3.3922011852264404,3.289710998535156,3.335463523864746,3.376307964324951,3.284177541732788,3.2401418685913086,3.1425108909606934,3.1873974800109863
SNRdb0_p335_048_1468,1.1650006771087646,1.414022445678711,1.5168240070343018,1.5869462490081787,1.898759126663208,1.7847003936767578,1.3903818130493164,1.414858102798462,1.578687310218811,2.1871798038482666,1.714102268218994
SNRdb5_p303_220_1468,1.1974365711212158,1.59199857711792,1.6424869298934937,1.6520525217056274,1.8000756502151491,2.3080592155456543,1.820894956588745,1.7778872251510618,1.9731557369232176,2.2394165992736816,2.325730800628662
SNRdb10_p360_342_1468,1.7976367473602295,2.289929151535034,2.0969305038452153,2.614911794662476,2.499967098236084,3.0260803699493413,2.735090732574463,2.7155776023864746,2.8491132259368896,2.900644540786743,3.0157260894775386
SNRdb20_p246_311_1468,2.694359540939331,2.9520359039306636,2.9201030731201167,2.8744089603424072,2.6648993492126465,3.0343129634857178,3.11334228515625,3.1634624004364014,3.0311949253082275,3.036096334457397,3.0774333477020264
SNRdb0_p298_120_1473,1.1638500690460205,1.3901844024658203,1.363484501838684,1.3440760374069214,1.6800670623779297,1.7113842964172363,1.3959922790527344,1.4853475093841553,1.7245047092437744,1.6985306739807131,1.7723739147186282
SNRdb5_p303_202_1473,1.1910488605499268,2.0250391960144043,2.172902584075928,2.194598913192749,2.163318157196045,2.0884261131286617,2.1821579933166504,2.1605236530303955,2.1650326251983643,2.39054799079895,2.1262774467468257
SNRdb10_p343_093_1473,1.307676076889038,1.828398942947388,2.5559115409851074,2.3328192234039307,2.657815933227539,2.656054735183716,1.6313447952270508,2.594451904296875,2.5056138038635254,2.557385206222534,2.6977744102478027
SNRdb20_p249_203_1473,2.612743377685547,2.832016706466675,2.607394218444824,2.8688642978668213,2.852047204971313,3.112095355987549,2.65390682220459,2.836923837661743,2.6434714794158936,2.8796401023864746,2.921513319015503
SNRdb0_p251_136_1489,1.1076878309249878,1.2641148567199707,1.3414243459701538,1.4027998447418213,1.393231987953186,1.5135581493377686,1.3328070640563965,1.4977638721466064,1.4491020441055298,1.814991116523743,1.6577165126800537
SNRdb5_p303_083_1489,1.216822385787964,1.7406768798828125,1.7044727802276611,1.9514076709747317,1.5826740264892578,2.151652812957764,1.7971553802490234,2.122387409210205,2.1850674152374268,2.2130730152130127,1.92799973487854
SNRdb10_p303_288_1489,1.656388521194458,2.4389610290527344,2.647686004638672,2.377017974853516,2.7037510871887207,2.7211170196533203,2.554449796676636,2.566217422485352,2.571155071258545,2.711267709732056,2.592296838760376
SNRdb20_p251_327_1489,2.4879050254821777,2.381969928741455,2.542717695236206,2.769969701766968,2.636664867401123,2.8458611965179443,2.4899733066558842,2.493891477584839,2.53203558921814,3.0732581615448,2.9691367149353027
SNRdb0_p339_046_1512,1.1420921087265017,1.2822151184082031,1.4641733169555664,1.418333888053894,1.7563309669494631,1.8078397512435915,1.8150783777236936,1.8718147277832031,1.7933301925659182,1.9052517414093015,1.9269875288009644
SNRdb5_p360_143_1512,1.6876291036605835,1.973022699356079,1.679013729095459,1.984946012496948,2.1023588180541988,2.32581090927124,2.049875974655152,2.3147194385528564,2.624973773956299,2.7798900604248047,2.7318992614746094
SNRdb10_p281_375_1512,1.7591125965118408,1.7494604587554932,1.7370644807815552,2.0699324607849117,1.9078047275543213,2.052196741104126,1.911711812019348,2.147915363311768,1.9234360456466677,2.1863341331481934,2.069101333618164
SNRdb20_p306_319_1512,2.363531351089477,2.8155746459960938,2.2252798080444336,2.8862955570220947,2.7412278652191158,2.4294588565826416,2.81793212890625,2.1914746761322017,2.81666898727417,2.9631946086883545,1.99606192111969
SNRdb0_p246_271_1516,1.1533186435699463,1.1802717447280884,1.2507174015045166,1.2382776737213137,1.2575149536132812,1.2759103775024414,1.2640380859375,1.2821139097213743,1.4241955280303955,1.467460870742798,1.5234122276306152
SNRdb5_p335_182_1516,1.083643913269043,1.1931753158569336,1.2369242906570437,1.208134412765503,1.2595245838165283,1.406714677810669,1.3300873041152954,1.3875795602798462,1.534482717514038,1.5295710563659668,1.4584676027297974
SNRdb10_p339_095_1516,1.5102066993713381,2.018016815185547,2.2109816074371342,2.0660440921783447,2.1535463333129883,2.2313830852508545,2.329792261123657,2.411215782165528,2.383000373840332,2.018154621124268,2.7406995296478267
SNRdb20_p246_320_1516,2.4826536178588867,2.642985820770264,2.9108235836029053,2.76530385017395,2.691474914550781,2.935597419738769,2.7040374279022217,2.7322640419006348,3.002803325653076,2.915032386779785,2.7560389041900635
SNRdb0_p281_037_1528,1.1995787620544434,1.2349179983139038,1.2383939027786257,1.3644640445709229,1.3521665334701538,1.5057408809661863,1.252164602279663,1.4116820096969604,1.440183401107788,1.523745894432068,1.4318709373474119
SNRdb5_p343_140_1528,1.175257682800293,1.51118803024292,1.505695104598999,1.4582176208496094,1.4417105913162231,1.4907293319702148,1.5060335397720337,1.5190552473068235,1.510398030281067,1.6030277013778689,1.6807465553283691
SNRdb10_p335_146_1528,1.3029601573944092,2.213589906692505,2.246880531311035,2.6885852813720703,2.3777012825012207,2.3175806999206543,2.1620197296142583,2.202188491821289,2.0343642234802246,2.242990493774414,2.800827980041504
SNRdb20_p335_106_1528,2.4348137378692627,3.014790773391724,3.150385856628418,3.2287485599517822,3.3221750259399414,3.1485135555267334,3.026453018188477,3.1819710731506348,2.9743168354034424,3.1224889755249023,3.0103549957275386
SNRdb0_p251_356_1531,1.0854790210723877,1.2663695812225342,1.3544487953186035,1.3759753704071045,1.5294651985168457,1.4449067115783691,1.2757139205932615,1.3588402271270752,1.3507975339889526,1.5078420639038086,1.5579761266708374
SNRdb5_p343_049_1531,1.317443609237671,1.8740091323852541,2.1480455398559566,1.9043198823928835,2.470544576644897,2.207265138626098,1.95668363571167,1.9673376083374023,1.9825220108032229,2.384528636932373,2.0796964168548584
SNRdb10_p246_278_1531,1.5610343217849731,2.203112840652466,2.442845582962036,2.3080196380615234,2.5417463779449463,2.8314709663391118,2.221686601638794,2.5491576194763184,2.3992550373077397,2.737955093383789,2.9758195877075195
SNRdb20_p303_344_1531,2.586766004562378,3.1933720111846924,3.403305768966675,3.3319568634033203,3.5245041847229004,3.3421535491943364,2.7628345489501958,3.481822967529297,3.131001234054565,3.347775936126709,3.3726229667663574
